locus_tag	ftype	length_bp	gene	EC_number	COG	product
KDEIODNE_01091	CDS	1488	glmU_2		COG1207	Bifunctional protein GlmU
KDEIODNE_01092	tRNA	73				tRNA-Gln(ttg)
KDEIODNE_01093	CDS	1035				hypothetical protein
KDEIODNE_01094	CDS	3447	mfd_1	3.6.4.-	COG1197	Transcription-repair-coupling factor
KDEIODNE_01095	CDS	981	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
KDEIODNE_01096	CDS	777				hypothetical protein
KDEIODNE_01097	CDS	1290	eno	4.2.1.11	COG0148	Enolase
KDEIODNE_01098	CDS	687				hypothetical protein
KDEIODNE_01099	CDS	492				hypothetical protein
KDEIODNE_01100	CDS	960	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
KDEIODNE_01101	CDS	93				hypothetical protein
KDEIODNE_01102	CDS	213				hypothetical protein
KDEIODNE_01103	CDS	681	kdpE		COG0745	Transcriptional regulatory protein KdpE
KDEIODNE_01104	CDS	2583	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
KDEIODNE_01105	CDS	147				hypothetical protein
KDEIODNE_01106	CDS	99				hypothetical protein
KDEIODNE_01107	CDS	1716	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
KDEIODNE_01108	CDS	2130	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
KDEIODNE_01109	CDS	570	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
KDEIODNE_01110	CDS	1530	tcrY_1	2.7.13.3		putative sensor histidine kinase TcrY
KDEIODNE_01111	CDS	774	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
KDEIODNE_01112	CDS	492				ISNCY family transposase ISRjo3
KDEIODNE_01113	CDS	495				ISNCY family transposase ISRjo3
KDEIODNE_01114	CDS	1176				PPE family protein PPE15
KDEIODNE_01115	CDS	882				hypothetical protein
KDEIODNE_01116	CDS	273				hypothetical protein
KDEIODNE_01117	CDS	1026				hypothetical protein
KDEIODNE_01118	CDS	369				hypothetical protein
KDEIODNE_01119	CDS	882				hypothetical protein
KDEIODNE_01120	CDS	264				hypothetical protein
KDEIODNE_01121	CDS	1035				hypothetical protein
KDEIODNE_01122	CDS	204				hypothetical protein
KDEIODNE_01123	CDS	447				hypothetical protein
KDEIODNE_01124	CDS	906				hypothetical protein
KDEIODNE_01125	CDS	756				hypothetical protein
KDEIODNE_01126	CDS	660				hypothetical protein
KDEIODNE_01127	CDS	390				hypothetical protein
KDEIODNE_01128	CDS	276				hypothetical protein
KDEIODNE_01129	CDS	396				hypothetical protein
KDEIODNE_01130	CDS	345				hypothetical protein
KDEIODNE_01131	tRNA	75				tRNA-Leu(taa)
KDEIODNE_01132	CDS	765				hypothetical protein
KDEIODNE_01133	CDS	147				hypothetical protein
KDEIODNE_01134	CDS	1233				hypothetical protein
KDEIODNE_01135	CDS	357				hypothetical protein
KDEIODNE_01136	CDS	159				hypothetical protein
KDEIODNE_01137	CDS	744				hypothetical protein
KDEIODNE_01138	CDS	1059	ord	1.4.1.26		2,4-diaminopentanoate dehydrogenase
KDEIODNE_01139	CDS	474				hypothetical protein
KDEIODNE_01140	CDS	864	egtC_1	3.5.1.118		Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
KDEIODNE_01141	CDS	885				hypothetical protein
KDEIODNE_01142	CDS	1083			COG1752	putative NTE family protein
KDEIODNE_01143	CDS	420				hypothetical protein
KDEIODNE_01144	CDS	567				hypothetical protein
KDEIODNE_01145	CDS	396				hypothetical protein
KDEIODNE_01146	CDS	141				hypothetical protein
KDEIODNE_01147	CDS	1764				hypothetical protein
KDEIODNE_01148	CDS	774	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
KDEIODNE_01149	CDS	1038	caiD_4	4.2.1.149		Carnitinyl-CoA dehydratase
KDEIODNE_01150	CDS	135				hypothetical protein
KDEIODNE_01151	CDS	837				hypothetical protein
KDEIODNE_01152	CDS	294				hypothetical protein
KDEIODNE_01153	CDS	1218	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
KDEIODNE_01154	CDS	951		3.1.-.-	COG2755	GDSL-like esterase
KDEIODNE_01155	CDS	1068	aes_2	3.1.1.-		Acetyl esterase
KDEIODNE_01156	CDS	1395	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
KDEIODNE_01157	CDS	477	pra		COG1714	Proline-rich antigen 
KDEIODNE_01158	CDS	1167	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
KDEIODNE_01159	CDS	495	greA		COG0782	Transcription elongation factor GreA
KDEIODNE_01160	CDS	435				hypothetical protein
KDEIODNE_01161	CDS	867	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
KDEIODNE_01162	CDS	267				hypothetical protein
KDEIODNE_01163	CDS	2022				hypothetical protein
KDEIODNE_01164	CDS	168				hypothetical protein
KDEIODNE_01165	CDS	729				hypothetical protein
KDEIODNE_01166	CDS	789		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
KDEIODNE_01167	CDS	96				hypothetical protein
KDEIODNE_01168	CDS	312				hypothetical protein
KDEIODNE_01169	CDS	306				hypothetical protein
KDEIODNE_01170	CDS	183				hypothetical protein
KDEIODNE_01171	CDS	468				hypothetical protein
KDEIODNE_01172	CDS	267				hypothetical protein
KDEIODNE_01173	CDS	414				hypothetical protein
KDEIODNE_01174	CDS	939	coaA	2.7.1.33	COG1072	Pantothenate kinase
KDEIODNE_01175	CDS	1281	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
KDEIODNE_01176	CDS	918	desA2	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA2
KDEIODNE_01177	CDS	156				hypothetical protein
KDEIODNE_01178	CDS	1302				hypothetical protein
KDEIODNE_01179	CDS	876				hypothetical protein
KDEIODNE_01180	CDS	882				hypothetical protein
KDEIODNE_01181	CDS	1425	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
KDEIODNE_01182	CDS	1089	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
KDEIODNE_01183	CDS	693				hypothetical protein
KDEIODNE_01184	CDS	1158			COG0628	Putative transport protein
KDEIODNE_01185	CDS	312	mazF3	3.1.-.-	COG2337	Endoribonuclease MazF3
KDEIODNE_01186	CDS	321	mazE3			Antitoxin MazE3
KDEIODNE_01187	CDS	690	pnbA_1	3.1.1.-	COG2272	Para-nitrobenzyl esterase
KDEIODNE_01188	CDS	516	pnbA_2	3.1.1.-	COG2272	Para-nitrobenzyl esterase
KDEIODNE_01189	CDS	1113			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
KDEIODNE_01190	CDS	258	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
KDEIODNE_01191	CDS	1248	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
KDEIODNE_01192	CDS	639				putative protein
KDEIODNE_01193	CDS	1035	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
KDEIODNE_01194	CDS	990				hypothetical protein
KDEIODNE_01195	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
KDEIODNE_01196	CDS	198				Antitoxin VapB32
KDEIODNE_01197	CDS	405		3.1.-.-	COG1487	Ribonuclease VapC32
KDEIODNE_01198	CDS	699				hypothetical protein
KDEIODNE_01199	CDS	174				hypothetical protein
KDEIODNE_01200	CDS	276				hypothetical protein
KDEIODNE_01201	CDS	324				hypothetical protein
KDEIODNE_01202	CDS	711				hypothetical protein
KDEIODNE_01203	CDS	210				hypothetical protein
KDEIODNE_01204	CDS	201				hypothetical protein
KDEIODNE_01205	CDS	495				hypothetical protein
KDEIODNE_01206	CDS	1401	zwf1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
KDEIODNE_01207	CDS	1023		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
KDEIODNE_01208	CDS	909	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
KDEIODNE_01209	CDS	906	ephA_1	3.3.2.10		Epoxide hydrolase A
KDEIODNE_01210	CDS	1230				hypothetical protein
KDEIODNE_01211	CDS	606				hypothetical protein
KDEIODNE_01212	CDS	1473	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
KDEIODNE_01213	CDS	1356				putative protein
KDEIODNE_01214	CDS	1461	prpR		COG1396	HTH-type transcriptional regulator PrpR
KDEIODNE_01215	CDS	1500		4.2.1.79		2-methylcitrate dehydratase
KDEIODNE_01216	CDS	1374	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
KDEIODNE_01217	CDS	111				hypothetical protein
KDEIODNE_01218	CDS	339				hypothetical protein
KDEIODNE_01219	CDS	216				hypothetical protein
KDEIODNE_01220	CDS	90				hypothetical protein
KDEIODNE_01221	CDS	327				hypothetical protein
KDEIODNE_01222	CDS	2472	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
KDEIODNE_01223	CDS	237				hypothetical protein
KDEIODNE_01224	CDS	333				hypothetical protein
KDEIODNE_01225	CDS	261				hypothetical protein
KDEIODNE_01226	CDS	174				hypothetical protein
KDEIODNE_01227	CDS	243	fadA_3	2.3.1.16		3-ketoacyl-CoA thiolase
KDEIODNE_01228	CDS	342	caiD_5	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
KDEIODNE_01229	CDS	342				hypothetical protein
KDEIODNE_01230	CDS	1017				hypothetical protein
KDEIODNE_01231	CDS	501				hypothetical protein
KDEIODNE_01232	CDS	201				hypothetical protein
KDEIODNE_01233	CDS	723				hypothetical protein
KDEIODNE_01234	CDS	807	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
KDEIODNE_01235	CDS	837	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
KDEIODNE_01236	CDS	1083	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
KDEIODNE_01237	CDS	753		1.-.-.-		putative oxidoreductase
KDEIODNE_01238	CDS	132				hypothetical protein
KDEIODNE_01239	CDS	912	mmpL3_2		COG2409	Trehalose monomycolate exporter MmpL3
KDEIODNE_01240	CDS	1470	mmpL3_3		COG2409	Trehalose monomycolate exporter MmpL3
KDEIODNE_01241	CDS	651				hypothetical protein
KDEIODNE_01242	CDS	714	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacylase
KDEIODNE_01243	CDS	366				hypothetical protein
KDEIODNE_01244	CDS	849				hypothetical protein
KDEIODNE_01245	CDS	531				hypothetical protein
KDEIODNE_01246	CDS	444		1.-.-.-		F420H(2)-dependent reductase
KDEIODNE_01247	CDS	189				putative proteinA
KDEIODNE_01248	CDS	588				hypothetical protein
KDEIODNE_01249	CDS	147				hypothetical protein
KDEIODNE_01250	CDS	1116				hypothetical protein
KDEIODNE_01251	CDS	219				hypothetical protein
KDEIODNE_01252	CDS	1296	pimE	2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol pentamannoside mannosyltransferase
KDEIODNE_01253	CDS	312		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
KDEIODNE_01254	CDS	471	mutT2	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 2
KDEIODNE_01255	CDS	2916	narG	1.7.5.1	COG5013	Nitrate reductase alpha subunit
KDEIODNE_01256	CDS	1677	narY	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
KDEIODNE_01257	CDS	198				hypothetical protein
KDEIODNE_01258	CDS	741	narX_1		COG2180	Nitrate reductase-like protein NarX
KDEIODNE_01259	CDS	1917	typA		COG1217	GTP-binding protein TypA/BipA
KDEIODNE_01260	CDS	2013	lpqW		COG0747	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW
KDEIODNE_01261	CDS	681				putative HTH-type transcriptional regulator
KDEIODNE_01262	CDS	1041				putative PPE family protein PPE17
KDEIODNE_01263	CDS	303	lipY_1	3.1.1.3		Triacylglycerol lipase
KDEIODNE_01264	CDS	912	mshB	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
KDEIODNE_01265	CDS	108				hypothetical protein
KDEIODNE_01266	CDS	402				hypothetical protein
KDEIODNE_01267	CDS	927				hypothetical protein
KDEIODNE_01268	CDS	213				hypothetical protein
KDEIODNE_01269	CDS	705				hypothetical protein
KDEIODNE_01270	CDS	198				hypothetical protein
KDEIODNE_01271	CDS	333				hypothetical protein
KDEIODNE_01272	CDS	2025	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
KDEIODNE_01273	CDS	570				hypothetical protein
KDEIODNE_01274	CDS	327	fdxA_1		COG1146	Ferredoxin
KDEIODNE_01275	CDS	1089	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
KDEIODNE_01276	CDS	2820				hypothetical protein
KDEIODNE_01277	CDS	6306	msl3	2.3.1.252	COG3321	Mycolipanoate synthase
KDEIODNE_01278	CDS	1419	papA3	2.3.1.-	COG1020	Acyltransferase papA3
KDEIODNE_01279	CDS	3009			COG2409	Acyltrehalose exporter MmpL10
KDEIODNE_01280	CDS	1116	chp2	2.3.1.-		Diacyltrehalose acyltransferase Chp2
KDEIODNE_01281	CDS	1737		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD21
KDEIODNE_01282	CDS	1617				hypothetical protein
KDEIODNE_01283	CDS	1632	rocA1	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 1
KDEIODNE_01284	CDS	990	fadM	1.5.5.2	COG0506	Proline dehydrogenase 1
KDEIODNE_01285	CDS	873	sigI		COG1595	putative ECF RNA polymerase sigma factor SigI
KDEIODNE_01286	CDS	873	dhmA2_1	3.8.1.5		Haloalkane dehalogenase 2
KDEIODNE_01287	CDS	915				hypothetical protein
KDEIODNE_01288	CDS	828				hypothetical protein
KDEIODNE_01289	CDS	1422	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
KDEIODNE_01290	CDS	1266				hypothetical protein
KDEIODNE_01291	CDS	1278	yhjE			Inner membrane metabolite transport protein YhjE
KDEIODNE_01292	CDS	987	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
KDEIODNE_01293	CDS	1065	dapE_1	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
KDEIODNE_01294	CDS	585				hypothetical protein
KDEIODNE_01295	CDS	1689				hypothetical protein
KDEIODNE_01296	CDS	564	log	3.2.2.-	COG1611	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
KDEIODNE_01297	CDS	1794	menE_3	6.2.1.26		2-succinylbenzoate--CoA ligase
KDEIODNE_01298	CDS	246				hypothetical protein
KDEIODNE_01299	CDS	825	folP2		COG0294	Inactive dihydropteroate synthase 2
KDEIODNE_01300	CDS	975	gpgS	2.4.1.266	COG0463	Glucosyl-3-phosphoglycerate synthase
KDEIODNE_01301	CDS	369				hypothetical protein
KDEIODNE_01302	CDS	615	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
KDEIODNE_01303	CDS	168				hypothetical protein
KDEIODNE_01304	CDS	1164	glgM	2.4.1.342	COG0438	Alpha-maltose-1-phosphate synthase
KDEIODNE_01305	CDS	1215	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
KDEIODNE_01306	CDS	333				PE-PGRS family protein PE_PGRS16
KDEIODNE_01307	CDS	1686				hypothetical protein
KDEIODNE_01308	CDS	675				hypothetical protein
KDEIODNE_01309	CDS	1647			COG3559	Multidrug efflux system permease protein
KDEIODNE_01310	CDS	936		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
KDEIODNE_01311	CDS	639	raaS			HTH-type transcriptional regulatory protein RaaS
KDEIODNE_01312	CDS	744		2.1.1.-	COG4122	Putative O-methyltransferase
KDEIODNE_01313	CDS	774	sigE		COG1595	ECF RNA polymerase sigma factor SigE
KDEIODNE_01314	CDS	660				hypothetical protein
KDEIODNE_01315	CDS	1650				hypothetical protein
KDEIODNE_01316	CDS	396	tatB			Sec-independent protein translocase protein TatB
KDEIODNE_01317	CDS	831	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
KDEIODNE_01318	CDS	1464				hypothetical protein
KDEIODNE_01319	CDS	435				hypothetical protein
KDEIODNE_01320	CDS	558				hypothetical protein
KDEIODNE_01321	CDS	237				hypothetical protein
KDEIODNE_01322	CDS	1173	mrp		COG0489	Iron-sulfur cluster carrier protein
KDEIODNE_01323	CDS	1236				hypothetical protein
KDEIODNE_01324	CDS	543				hypothetical protein
KDEIODNE_01325	CDS	1308				hypothetical protein
KDEIODNE_01326	CDS	297				hypothetical protein
KDEIODNE_01327	CDS	156				hypothetical protein
KDEIODNE_01328	CDS	528				hypothetical protein
KDEIODNE_01329	CDS	1407	lpqY		COG1653	Trehalose-binding lipoprotein LpqY
KDEIODNE_01330	CDS	924	sugA		COG1175	Trehalose transport system permease protein SugA
KDEIODNE_01331	CDS	825	sugB		COG0395	Trehalose transport system permease protein SugB
KDEIODNE_01332	CDS	1182	sugC	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
KDEIODNE_01333	CDS	1101	corA		COG0598	Cobalt/magnesium transport protein CorA
KDEIODNE_01334	CDS	990	mdh	1.1.1.37	COG0039	Malate dehydrogenase
KDEIODNE_01335	CDS	270				Antitoxin VapB33
KDEIODNE_01336	CDS	432		3.1.-.-	COG1848	Ribonuclease VapC33
KDEIODNE_01337	CDS	177				hypothetical protein
KDEIODNE_01338	CDS	612				hypothetical protein
KDEIODNE_01339	CDS	348				hypothetical protein
KDEIODNE_01340	CDS	180				hypothetical protein
KDEIODNE_01341	CDS	984				hypothetical protein
KDEIODNE_01342	CDS	831	sadH_1	1.-.-.-		Putative oxidoreductase SadH
KDEIODNE_01343	CDS	294	relE	3.1.-.-	COG2026	Toxin RelE
KDEIODNE_01344	CDS	318	relB		COG2161	Antitoxin RelB
KDEIODNE_01345	CDS	3696	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
KDEIODNE_01346	CDS	789				hypothetical protein
KDEIODNE_01347	CDS	1740	mdtD_2			Putative multidrug resistance protein MdtD
KDEIODNE_01348	CDS	3420				hypothetical protein
KDEIODNE_01349	CDS	609	lprE			Putative lipoprotein LprE
KDEIODNE_01350	CDS	1692	deaD_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
KDEIODNE_01351	CDS	1152				hypothetical protein
KDEIODNE_01352	CDS	660				hypothetical protein
KDEIODNE_01353	CDS	1206		1.14.-.-	COG2124	Cytochrome P450 130
KDEIODNE_01354	CDS	1368		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
KDEIODNE_01355	CDS	1287	tap			Multidrug efflux pump Tap
KDEIODNE_01356	CDS	945	udgB	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
KDEIODNE_01357	CDS	1035			COG0654	putative protein
KDEIODNE_01358	CDS	474		1.1.98.-		F420H(2)-dependent quinone reductase
KDEIODNE_01359	CDS	435				hypothetical protein
KDEIODNE_01360	CDS	1467	amiB2	3.5.1.4	COG0154	Putative amidase AmiB2
KDEIODNE_01361	CDS	1194		4.6.1.1	COG2114	pH-sensitive adenylate cyclase
KDEIODNE_01362	CDS	555				putative protein
KDEIODNE_01363	CDS	1881	pknH	2.7.11.1	COG0515	Serine/threonine-protein kinase PknH
KDEIODNE_01364	CDS	393				hypothetical protein
KDEIODNE_01365	CDS	1167	embR		COG1716	Transcriptional regulatory protein EmbR
KDEIODNE_01366	CDS	261				hypothetical protein
KDEIODNE_01367	CDS	699				hypothetical protein
KDEIODNE_01368	CDS	375				Protein
KDEIODNE_01369	CDS	735	lprA			Lipoprotein LprA
KDEIODNE_01370	CDS	342				hypothetical protein
KDEIODNE_01371	CDS	1950		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
KDEIODNE_01372	CDS	1749			COG1132	putative ABC transporter ATP-binding protein
KDEIODNE_01373	CDS	558	lprB			Putative lipoprotein LprB
KDEIODNE_01374	CDS	543				hypothetical protein
KDEIODNE_01375	CDS	507		3.1.3.-	COG2062	putative protein
KDEIODNE_01376	CDS	171				hypothetical protein
KDEIODNE_01377	CDS	1152				hypothetical protein
KDEIODNE_01378	CDS	2628				putative protein
KDEIODNE_01379	CDS	1587		1.1.-.-	COG2303	putative GMC-type oxidoreductase
KDEIODNE_01380	CDS	1524			COG0747	putative protein
KDEIODNE_01381	CDS	402				hypothetical protein
KDEIODNE_01382	CDS	1839			COG1123	putative ABC transporter ATP-binding protein
KDEIODNE_01383	CDS	876			COG1173	Putative peptide transport permease protein
KDEIODNE_01384	CDS	978			COG0601	Putative peptide transport permease protein
KDEIODNE_01385	CDS	492	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
KDEIODNE_01386	CDS	999	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
KDEIODNE_01387	CDS	1845	cysNC		COG0529	Bifunctional enzyme CysN/CysC
KDEIODNE_01388	CDS	486			COG1959	Putative HTH-type transcriptional regulator
KDEIODNE_01389	CDS	879			COG0627	putative protein
KDEIODNE_01390	CDS	633				putative protein
KDEIODNE_01391	CDS	1404			COG4325	putative protein
KDEIODNE_01392	CDS	369				hypothetical protein
KDEIODNE_01393	CDS	336				hypothetical protein
KDEIODNE_01394	tRNA	74				tRNA-Arg(ccg)
KDEIODNE_01395	CDS	1653	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
KDEIODNE_01396	CDS	1344	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
KDEIODNE_01397	CDS	1326	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
KDEIODNE_01398	CDS	210				hypothetical protein
KDEIODNE_01399	CDS	204				hypothetical protein
KDEIODNE_01400	CDS	918	thrB	2.7.1.39	COG0083	Homoserine kinase
KDEIODNE_01401	CDS	1863	rho	3.6.4.-	COG1158	Transcription termination factor Rho
KDEIODNE_01402	CDS	336				hypothetical protein
KDEIODNE_01403	CDS	1137	prfA		COG0216	Peptide chain release factor 1
KDEIODNE_01404	CDS	261				hypothetical protein
KDEIODNE_01405	CDS	321				hypothetical protein
KDEIODNE_01406	CDS	852	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
KDEIODNE_01407	CDS	1089	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
KDEIODNE_01408	CDS	228				hypothetical protein
KDEIODNE_01409	CDS	486				putative protein
KDEIODNE_01410	CDS	753	atpB		COG0356	ATP synthase subunit a
KDEIODNE_01411	CDS	246	atpH			ATP synthase subunit c
KDEIODNE_01412	CDS	516	atpF		COG0711	ATP synthase subunit b
KDEIODNE_01413	CDS	1341	atpFH		COG0711	ATP synthase subunit b-delta
KDEIODNE_01414	CDS	1650	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
KDEIODNE_01415	CDS	918	atpG		COG0224	ATP synthase gamma chain
KDEIODNE_01416	CDS	1461	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
KDEIODNE_01417	CDS	525				hypothetical protein
KDEIODNE_01418	CDS	432				putative protein
KDEIODNE_01419	CDS	582		2.5.1.17	COG2096	Corrinoid adenosyltransferase
KDEIODNE_01420	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
KDEIODNE_01421	rRNA	1529				16S ribosomal RNA
KDEIODNE_01422	rRNA	3124				23S ribosomal RNA
KDEIODNE_01423	rRNA	72				5S ribosomal RNA (partial)
KDEIODNE_01424	CDS	498	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
KDEIODNE_01425	CDS	1491	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
KDEIODNE_01426	CDS	150				hypothetical protein
KDEIODNE_01427	CDS	216				hypothetical protein
KDEIODNE_01428	CDS	291				hypothetical protein
KDEIODNE_01429	CDS	186				hypothetical protein
KDEIODNE_01430	CDS	327				hypothetical protein
KDEIODNE_01431	CDS	672	nucS	3.1.-.-	COG1637	Endonuclease NucS
KDEIODNE_01432	CDS	456	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
KDEIODNE_01433	CDS	1170	fadA4	2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
KDEIODNE_01434	CDS	882			COG3118	putative protein
KDEIODNE_01435	CDS	2142	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
KDEIODNE_01436	CDS	2067	glgE	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
KDEIODNE_01437	CDS	2592	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
KDEIODNE_01438	CDS	1977	dinG_1	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
KDEIODNE_01439	CDS	1347	pncB1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB1
KDEIODNE_01440	CDS	306	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
KDEIODNE_01441	CDS	591				putative protein
KDEIODNE_01442	CDS	1035		3.4.11.-	COG3191	putative aminopeptidase
KDEIODNE_01443	CDS	441	mec	3.13.1.6	COG1310	CysO-cysteine peptidase
KDEIODNE_01444	CDS	282	cysO		COG1977	Sulfur carrier protein CysO
KDEIODNE_01445	CDS	972	cysM	2.5.1.113	COG0031	O-phosphoserine sulfhydrylase
KDEIODNE_01446	CDS	684				hypothetical protein
KDEIODNE_01447	CDS	804	murI	5.1.1.3	COG0796	Glutamate racemase
KDEIODNE_01448	CDS	759			COG1234	putative protein
KDEIODNE_01449	CDS	831	rph	2.7.7.56	COG0689	Ribonuclease PH
KDEIODNE_01450	CDS	606		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
KDEIODNE_01451	CDS	363				putative protein
KDEIODNE_01452	CDS	381				hypothetical protein
KDEIODNE_01453	CDS	288	mbtL		COG0236	Acyl carrier protein MbtL
KDEIODNE_01454	CDS	1566	mbtM	6.2.1.20	COG0318	Long-chain-fatty-acid--[acyl-carrier-protein] ligase MbtM
KDEIODNE_01455	CDS	1161	mbtN	1.3.99.-		Acyl-[acyl-carrier-protein] dehydrogenase MbtN
KDEIODNE_01456	CDS	633	mbtK	2.3.1.-	COG1670	Lysine N-acyltransferase MbtK
KDEIODNE_01457	tRNA	85				tRNA-Leu(tag)
KDEIODNE_01458	CDS	2580	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
KDEIODNE_01459	CDS	1740	irtB	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtB
KDEIODNE_01460	CDS	744	fabG2_1	1.-.-.-		putative oxidoreductase
KDEIODNE_01461	CDS	165				hypothetical protein
KDEIODNE_01462	CDS	273				hypothetical protein
KDEIODNE_01463	CDS	636				hypothetical protein
KDEIODNE_01464	CDS	786				HTH-type transcriptional repressor
KDEIODNE_01465	CDS	1872				hypothetical protein
KDEIODNE_01466	CDS	2148				hypothetical protein
KDEIODNE_01467	CDS	756				hypothetical protein
KDEIODNE_01468	CDS	327				hypothetical protein
KDEIODNE_01469	CDS	924				hypothetical protein
KDEIODNE_01470	CDS	141				hypothetical protein
KDEIODNE_01471	CDS	3375				hypothetical protein
KDEIODNE_01472	CDS	639				hypothetical protein
KDEIODNE_01473	CDS	237				hypothetical protein
KDEIODNE_01474	CDS	1023			COG2141	putative protein
KDEIODNE_01475	CDS	690				putative protein
