locus_tag	ftype	length_bp	gene	EC_number	COG	product
OAEKAFIA_01015	CDS	876	mku		COG1273	Non-homologous end joining protein Ku
OAEKAFIA_01016	CDS	2280	ligD_1		COG1793	Multifunctional non-homologous end joining DNA repair protein LigD
OAEKAFIA_01017	CDS	1935				hypothetical protein
OAEKAFIA_01018	CDS	867			COG2141	putative protein
OAEKAFIA_01019	CDS	765				hypothetical protein
OAEKAFIA_01020	CDS	1041				hypothetical protein
OAEKAFIA_01021	CDS	477	fpg2		COG0266	putative formamidopyrimidine-DNA glycosylase-like protein
OAEKAFIA_01022	CDS	477				hypothetical protein
OAEKAFIA_01023	CDS	1935	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
OAEKAFIA_01024	CDS	285	fbpA	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85A
OAEKAFIA_01025	CDS	153				hypothetical protein
OAEKAFIA_01026	CDS	195				hypothetical protein
OAEKAFIA_01027	CDS	273		5.4.99.5	COG1605	Intracellular chorismate mutase
OAEKAFIA_01028	CDS	2316	uvrD1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
OAEKAFIA_01029	CDS	999				hypothetical protein
OAEKAFIA_01030	CDS	1164	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
OAEKAFIA_01031	CDS	345				hypothetical protein
OAEKAFIA_01032	CDS	363				hypothetical protein
OAEKAFIA_01033	CDS	912				34 kDa antigenic protein 
OAEKAFIA_01034	CDS	1359				putative protein
OAEKAFIA_01035	CDS	648	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
OAEKAFIA_01036	CDS	1593	purH		COG0138	Bifunctional purine biosynthesis protein PurH
OAEKAFIA_01037	CDS	303				hypothetical protein
OAEKAFIA_01038	CDS	723				hypothetical protein
OAEKAFIA_01039	CDS	1899			COG4867	putative protein
OAEKAFIA_01040	CDS	222				hypothetical protein
OAEKAFIA_01041	CDS	384	vapC9_2	3.1.-.-	COG4113	Ribonuclease VapC9
OAEKAFIA_01042	CDS	348				hypothetical protein
OAEKAFIA_01043	CDS	675				hypothetical protein
OAEKAFIA_01044	CDS	141				hypothetical protein
OAEKAFIA_01045	CDS	954				hypothetical protein
OAEKAFIA_01046	CDS	483				hypothetical protein
OAEKAFIA_01047	CDS	420				hypothetical protein
OAEKAFIA_01048	CDS	603				putative protein
OAEKAFIA_01049	CDS	360	csoR_1		COG1937	Copper-sensing transcriptional repressor CsoR
OAEKAFIA_01050	CDS	297				putative protein
OAEKAFIA_01051	CDS	186				hypothetical protein
OAEKAFIA_01052	CDS	567				hypothetical protein
OAEKAFIA_01053	CDS	906	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
OAEKAFIA_01054	CDS	633				putative protein
OAEKAFIA_01055	CDS	810	fadB_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase
OAEKAFIA_01056	CDS	1167		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
OAEKAFIA_01057	CDS	2004	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
OAEKAFIA_01058	CDS	1596	accD5_1	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
OAEKAFIA_01059	CDS	1149	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
OAEKAFIA_01060	CDS	1683				hypothetical protein
OAEKAFIA_01061	CDS	663				hypothetical protein
OAEKAFIA_01062	CDS	2055				PE-PGRS family protein PE_PGRS16
OAEKAFIA_01063	CDS	693	mprA		COG0745	Response regulator MprA
OAEKAFIA_01064	CDS	1443	mprB	2.7.13.3	COG0642	Signal transduction histidine-protein kinase/phosphatase MprB
OAEKAFIA_01065	CDS	1395				hypothetical protein
OAEKAFIA_01066	CDS	546	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
OAEKAFIA_01067	CDS	456	mscL		COG1970	Large-conductance mechanosensitive channel
OAEKAFIA_01068	CDS	159				hypothetical protein
OAEKAFIA_01069	CDS	747			COG1136	putative ABC transporter ATP-binding protein
OAEKAFIA_01070	CDS	117				hypothetical protein
OAEKAFIA_01071	CDS	2451				hypothetical protein
OAEKAFIA_01072	CDS	1161				hypothetical protein
OAEKAFIA_01073	CDS	996	hepT_2	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
OAEKAFIA_01074	CDS	657				hypothetical protein
OAEKAFIA_01075	CDS	333				hypothetical protein
OAEKAFIA_01076	CDS	672		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
OAEKAFIA_01077	CDS	921	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
OAEKAFIA_01078	CDS	1281	moeA1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 1
OAEKAFIA_01079	CDS	612	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
OAEKAFIA_01080	CDS	1077				hypothetical protein
OAEKAFIA_01081	tRNA	76				tRNA-Ala(cgc)
OAEKAFIA_01082	CDS	252				hypothetical protein
OAEKAFIA_01083	CDS	210				hypothetical protein
OAEKAFIA_01084	CDS	393				hypothetical protein
OAEKAFIA_01085	CDS	951		2.3.1.-	COG0454	Acetyltransferase Pat
OAEKAFIA_01086	CDS	759				hypothetical protein
OAEKAFIA_01087	CDS	618				hypothetical protein
OAEKAFIA_01088	CDS	1209	arcA	3.5.3.6	COG2235	Arginine deiminase
OAEKAFIA_01089	CDS	1569	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
OAEKAFIA_01090	CDS	858	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
OAEKAFIA_01091	CDS	693				hypothetical protein
OAEKAFIA_01092	CDS	1245	menF_1	5.4.4.2		Isochorismate synthase MenF
OAEKAFIA_01093	CDS	1704				hypothetical protein
OAEKAFIA_01094	CDS	1560	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
OAEKAFIA_01095	CDS	795	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
OAEKAFIA_01096	CDS	1089	rpfB	3.-.-.-	COG3583	Resuscitation-promoting factor RpfB
OAEKAFIA_01097	CDS	954	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
OAEKAFIA_01098	CDS	957	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
OAEKAFIA_01099	CDS	1758		6.2.1.-	COG0318	Putative ligase
OAEKAFIA_01100	CDS	576	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
OAEKAFIA_01101	CDS	648	rplY		COG1825	50S ribosomal protein L25
OAEKAFIA_01102	CDS	651	lpqT			Putative lipoprotein LpqT
OAEKAFIA_01103	CDS	981	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
OAEKAFIA_01104	CDS	1488	glmU		COG1207	Bifunctional protein GlmU
OAEKAFIA_01105	tRNA	73				tRNA-Gln(ttg)
OAEKAFIA_01106	CDS	660				hypothetical protein
OAEKAFIA_01107	CDS	3705	mfd_1	3.6.4.-	COG1197	Transcription-repair-coupling factor
OAEKAFIA_01108	CDS	981	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
OAEKAFIA_01109	CDS	777				hypothetical protein
OAEKAFIA_01110	CDS	1290	eno	4.2.1.11	COG0148	Enolase
OAEKAFIA_01111	CDS	687				hypothetical protein
OAEKAFIA_01112	CDS	492				hypothetical protein
OAEKAFIA_01113	CDS	960	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
OAEKAFIA_01114	CDS	93				hypothetical protein
OAEKAFIA_01115	CDS	213				hypothetical protein
OAEKAFIA_01116	CDS	681	kdpE		COG0745	Transcriptional regulatory protein KdpE
OAEKAFIA_01117	CDS	2583	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
OAEKAFIA_01118	CDS	147				hypothetical protein
OAEKAFIA_01119	CDS	99				hypothetical protein
OAEKAFIA_01120	CDS	1716	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
OAEKAFIA_01121	CDS	2130	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
OAEKAFIA_01122	CDS	570	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
OAEKAFIA_01123	CDS	1530	tcrY_1	2.7.13.3		putative sensor histidine kinase TcrY
OAEKAFIA_01124	CDS	774	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
OAEKAFIA_01125	CDS	492				ISNCY family transposase ISRjo3
OAEKAFIA_01126	CDS	495				ISNCY family transposase ISRjo3
OAEKAFIA_01127	CDS	1104				PPE family protein PPE15
OAEKAFIA_01128	CDS	828				hypothetical protein
OAEKAFIA_01129	CDS	237				hypothetical protein
OAEKAFIA_01130	CDS	273				hypothetical protein
OAEKAFIA_01131	CDS	1026				hypothetical protein
OAEKAFIA_01132	CDS	585				hypothetical protein
OAEKAFIA_01133	CDS	882				hypothetical protein
OAEKAFIA_01134	CDS	264				hypothetical protein
OAEKAFIA_01135	CDS	1116				hypothetical protein
OAEKAFIA_01136	CDS	204				hypothetical protein
OAEKAFIA_01137	CDS	447				hypothetical protein
OAEKAFIA_01138	CDS	906				hypothetical protein
OAEKAFIA_01139	CDS	756				hypothetical protein
OAEKAFIA_01140	CDS	660				hypothetical protein
OAEKAFIA_01141	CDS	390				hypothetical protein
OAEKAFIA_01142	CDS	276				hypothetical protein
OAEKAFIA_01143	CDS	396				hypothetical protein
OAEKAFIA_01144	CDS	345				hypothetical protein
OAEKAFIA_01145	tRNA	75				tRNA-Leu(taa)
OAEKAFIA_01146	CDS	765				hypothetical protein
OAEKAFIA_01147	CDS	147				hypothetical protein
OAEKAFIA_01148	CDS	1233				hypothetical protein
OAEKAFIA_01149	CDS	1632	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
OAEKAFIA_01150	CDS	1059	ord_2	1.4.1.26		2,4-diaminopentanoate dehydrogenase
OAEKAFIA_01151	CDS	474				hypothetical protein
OAEKAFIA_01152	CDS	864	egtC_1	3.5.1.118		Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
OAEKAFIA_01153	CDS	885				hypothetical protein
OAEKAFIA_01154	CDS	1083			COG1752	putative NTE family protein
OAEKAFIA_01155	CDS	384				hypothetical protein
OAEKAFIA_01156	CDS	567				hypothetical protein
OAEKAFIA_01157	CDS	396				hypothetical protein
OAEKAFIA_01158	CDS	141				hypothetical protein
OAEKAFIA_01159	CDS	1764				hypothetical protein
OAEKAFIA_01160	CDS	774	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
OAEKAFIA_01161	CDS	1038	fadB_2	5.3.3.8		Fatty acid oxidation complex subunit alpha
OAEKAFIA_01162	CDS	135				hypothetical protein
OAEKAFIA_01163	CDS	837				hypothetical protein
OAEKAFIA_01164	CDS	294				hypothetical protein
OAEKAFIA_01165	CDS	1218	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
OAEKAFIA_01166	CDS	951		3.1.-.-	COG2755	GDSL-like esterase
OAEKAFIA_01167	CDS	1068	aes_1	3.1.1.-		Acetyl esterase
OAEKAFIA_01168	CDS	1395	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
OAEKAFIA_01169	CDS	477	pra		COG1714	Proline-rich antigen 
OAEKAFIA_01170	CDS	1167	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
OAEKAFIA_01171	CDS	495	greA		COG0782	Transcription elongation factor GreA
OAEKAFIA_01172	CDS	435				hypothetical protein
OAEKAFIA_01173	CDS	867	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
OAEKAFIA_01174	CDS	267				hypothetical protein
OAEKAFIA_01175	CDS	2022				hypothetical protein
OAEKAFIA_01176	CDS	120				hypothetical protein
OAEKAFIA_01177	CDS	729				hypothetical protein
OAEKAFIA_01178	CDS	789		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
OAEKAFIA_01179	CDS	96				hypothetical protein
OAEKAFIA_01180	CDS	153				hypothetical protein
OAEKAFIA_01181	CDS	708				hypothetical protein
OAEKAFIA_01182	CDS	564				hypothetical protein
OAEKAFIA_01183	CDS	312				hypothetical protein
OAEKAFIA_01184	CDS	201				hypothetical protein
OAEKAFIA_01185	CDS	306				hypothetical protein
OAEKAFIA_01186	CDS	183				hypothetical protein
OAEKAFIA_01187	CDS	456				hypothetical protein
OAEKAFIA_01188	CDS	654				hypothetical protein
OAEKAFIA_01189	CDS	939	coaA	2.7.1.33	COG1072	Pantothenate kinase
OAEKAFIA_01190	CDS	1281	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
OAEKAFIA_01191	CDS	918	desA2	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA2
OAEKAFIA_01192	CDS	1302				hypothetical protein
OAEKAFIA_01193	CDS	876				hypothetical protein
OAEKAFIA_01194	CDS	882				hypothetical protein
OAEKAFIA_01195	CDS	1425	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
OAEKAFIA_01196	CDS	1089	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
OAEKAFIA_01197	CDS	672				hypothetical protein
OAEKAFIA_01198	CDS	1158			COG0628	Putative transport protein
OAEKAFIA_01199	CDS	312	mazF3	3.1.-.-	COG2337	Endoribonuclease MazF3
OAEKAFIA_01200	CDS	321	mazE3			Antitoxin MazE3
OAEKAFIA_01201	CDS	690	pnbA_1	3.1.1.-	COG2272	Para-nitrobenzyl esterase
OAEKAFIA_01202	CDS	516	pnbA_2	3.1.1.-	COG2272	Para-nitrobenzyl esterase
OAEKAFIA_01203	CDS	1113			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
OAEKAFIA_01204	CDS	258	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
OAEKAFIA_01205	CDS	1248	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
OAEKAFIA_01206	CDS	639				putative protein
OAEKAFIA_01207	CDS	1035	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
OAEKAFIA_01208	CDS	990				hypothetical protein
OAEKAFIA_01209	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
OAEKAFIA_01210	CDS	198				Antitoxin VapB32
OAEKAFIA_01211	CDS	375		3.1.-.-	COG1487	Ribonuclease VapC32
OAEKAFIA_01212	CDS	699				hypothetical protein
OAEKAFIA_01213	CDS	174				hypothetical protein
OAEKAFIA_01214	CDS	276				hypothetical protein
OAEKAFIA_01215	CDS	324				hypothetical protein
OAEKAFIA_01216	CDS	711				hypothetical protein
OAEKAFIA_01217	CDS	210				hypothetical protein
OAEKAFIA_01218	CDS	201				hypothetical protein
OAEKAFIA_01219	CDS	495				hypothetical protein
OAEKAFIA_01220	CDS	1365	zwf1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
OAEKAFIA_01221	CDS	1023		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
OAEKAFIA_01222	CDS	909	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
OAEKAFIA_01223	CDS	906	ephA_1	3.3.2.10		Epoxide hydrolase A
OAEKAFIA_01224	CDS	1230				hypothetical protein
OAEKAFIA_01225	CDS	606				hypothetical protein
OAEKAFIA_01226	CDS	1473	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
OAEKAFIA_01227	CDS	1356				putative protein
OAEKAFIA_01228	CDS	1461	prpR		COG1396	HTH-type transcriptional regulator PrpR
OAEKAFIA_01229	CDS	1500		4.2.1.79		2-methylcitrate dehydratase
OAEKAFIA_01230	CDS	1374	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
OAEKAFIA_01231	CDS	1611				hypothetical protein
OAEKAFIA_01232	CDS	2400	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
OAEKAFIA_01233	CDS	237				hypothetical protein
OAEKAFIA_01234	CDS	333				hypothetical protein
OAEKAFIA_01235	CDS	261				hypothetical protein
OAEKAFIA_01236	CDS	174				hypothetical protein
OAEKAFIA_01237	CDS	243	fadA_3	2.3.1.16		3-ketoacyl-CoA thiolase
OAEKAFIA_01238	CDS	342	caiD_4	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
OAEKAFIA_01239	CDS	342				hypothetical protein
OAEKAFIA_01240	CDS	1017				hypothetical protein
OAEKAFIA_01241	CDS	501				hypothetical protein
OAEKAFIA_01242	CDS	201				hypothetical protein
OAEKAFIA_01243	CDS	723				hypothetical protein
OAEKAFIA_01244	CDS	807	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
OAEKAFIA_01245	CDS	837	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
OAEKAFIA_01246	CDS	1083	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
OAEKAFIA_01247	CDS	753		1.-.-.-		putative oxidoreductase
OAEKAFIA_01248	CDS	132				hypothetical protein
OAEKAFIA_01249	CDS	912	mmpL3_2		COG2409	Trehalose monomycolate exporter MmpL3
OAEKAFIA_01250	CDS	1470	mmpL3_3		COG2409	Trehalose monomycolate exporter MmpL3
OAEKAFIA_01251	CDS	651				hypothetical protein
OAEKAFIA_01252	CDS	714	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacylase
OAEKAFIA_01253	CDS	366				hypothetical protein
OAEKAFIA_01254	CDS	849				hypothetical protein
OAEKAFIA_01255	CDS	531				hypothetical protein
OAEKAFIA_01256	CDS	444		1.-.-.-		F420H(2)-dependent reductase
OAEKAFIA_01257	CDS	189				putative proteinA
OAEKAFIA_01258	CDS	588				hypothetical protein
OAEKAFIA_01259	CDS	147				hypothetical protein
OAEKAFIA_01260	CDS	1116				hypothetical protein
OAEKAFIA_01261	CDS	219				hypothetical protein
OAEKAFIA_01262	CDS	1416	pimE	2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol pentamannoside mannosyltransferase
OAEKAFIA_01263	CDS	312		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
OAEKAFIA_01264	CDS	426	mutT2	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 2
OAEKAFIA_01265	CDS	2916	narG	1.7.5.1	COG5013	Nitrate reductase alpha subunit
OAEKAFIA_01266	CDS	1677	narY	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
OAEKAFIA_01267	CDS	198				hypothetical protein
OAEKAFIA_01268	CDS	741	narX_1		COG2180	Nitrate reductase-like protein NarX
OAEKAFIA_01269	CDS	1887	typA		COG1217	GTP-binding protein TypA/BipA
OAEKAFIA_01270	CDS	2298	lpqW		COG0747	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW
OAEKAFIA_01271	CDS	306				hypothetical protein
OAEKAFIA_01272	CDS	1041				putative PPE family protein PPE17
OAEKAFIA_01273	CDS	303	lipY_2	3.1.1.3		Triacylglycerol lipase
OAEKAFIA_01274	CDS	912	mshB	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
OAEKAFIA_01275	CDS	108				hypothetical protein
OAEKAFIA_01276	CDS	480				hypothetical protein
OAEKAFIA_01277	CDS	927				hypothetical protein
OAEKAFIA_01278	CDS	213				hypothetical protein
OAEKAFIA_01279	CDS	816				hypothetical protein
OAEKAFIA_01280	CDS	198				hypothetical protein
OAEKAFIA_01281	CDS	333				hypothetical protein
OAEKAFIA_01282	CDS	357	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
OAEKAFIA_01283	CDS	1599	fadH_2	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
OAEKAFIA_01284	CDS	570				hypothetical protein
OAEKAFIA_01285	CDS	327	fdxA_1		COG1146	Ferredoxin
OAEKAFIA_01286	CDS	1053	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
OAEKAFIA_01287	CDS	2820				hypothetical protein
OAEKAFIA_01288	CDS	6306	msl3	2.3.1.252	COG3321	Mycolipanoate synthase
OAEKAFIA_01289	CDS	1419	papA3	2.3.1.-	COG1020	Acyltransferase papA3
OAEKAFIA_01290	CDS	3009			COG2409	Acyltrehalose exporter MmpL10
OAEKAFIA_01291	CDS	1116	chp2	2.3.1.-		Diacyltrehalose acyltransferase Chp2
OAEKAFIA_01292	CDS	1737		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD21
OAEKAFIA_01293	CDS	1788				hypothetical protein
OAEKAFIA_01294	CDS	1632	rocA1	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 1
OAEKAFIA_01295	CDS	990	fadM	1.5.5.2	COG0506	Proline dehydrogenase 1
OAEKAFIA_01296	CDS	873	sigI		COG1595	putative ECF RNA polymerase sigma factor SigI
OAEKAFIA_01297	CDS	873	dhmA2_1	3.8.1.5		Haloalkane dehalogenase 2
OAEKAFIA_01298	CDS	915				hypothetical protein
OAEKAFIA_01299	CDS	828				hypothetical protein
OAEKAFIA_01300	CDS	1422	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
OAEKAFIA_01301	CDS	1266				hypothetical protein
OAEKAFIA_01302	CDS	1278	yhjE			Inner membrane metabolite transport protein YhjE
OAEKAFIA_01303	CDS	987	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
OAEKAFIA_01304	CDS	1065	dapE_1	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
OAEKAFIA_01305	CDS	585				hypothetical protein
OAEKAFIA_01306	CDS	1689				hypothetical protein
OAEKAFIA_01307	CDS	564	log	3.2.2.-	COG1611	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
OAEKAFIA_01308	CDS	1794	menE_3	6.2.1.26		2-succinylbenzoate--CoA ligase
OAEKAFIA_01309	CDS	246				hypothetical protein
OAEKAFIA_01310	CDS	825	folP2		COG0294	Inactive dihydropteroate synthase 2
OAEKAFIA_01311	CDS	975	gpgS	2.4.1.266	COG0463	Glucosyl-3-phosphoglycerate synthase
OAEKAFIA_01312	CDS	369				hypothetical protein
OAEKAFIA_01313	CDS	615	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
OAEKAFIA_01314	CDS	168				hypothetical protein
OAEKAFIA_01315	CDS	1164	glgM	2.4.1.342	COG0438	Alpha-maltose-1-phosphate synthase
OAEKAFIA_01316	CDS	1215	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
OAEKAFIA_01317	CDS	333				PE-PGRS family protein PE_PGRS16
OAEKAFIA_01318	CDS	1686				hypothetical protein
OAEKAFIA_01319	CDS	675				hypothetical protein
OAEKAFIA_01320	CDS	1647			COG3559	Multidrug efflux system permease protein
OAEKAFIA_01321	CDS	936		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
OAEKAFIA_01322	CDS	639	raaS			HTH-type transcriptional regulatory protein RaaS
OAEKAFIA_01323	CDS	744		2.1.1.-	COG4122	Putative O-methyltransferase
OAEKAFIA_01324	CDS	774	sigE		COG1595	ECF RNA polymerase sigma factor SigE
OAEKAFIA_01325	CDS	660				hypothetical protein
OAEKAFIA_01326	CDS	1650				hypothetical protein
OAEKAFIA_01327	CDS	396	tatB			Sec-independent protein translocase protein TatB
OAEKAFIA_01328	CDS	831	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
OAEKAFIA_01329	CDS	1464				hypothetical protein
OAEKAFIA_01330	CDS	435				hypothetical protein
OAEKAFIA_01331	CDS	558				hypothetical protein
OAEKAFIA_01332	CDS	1173	mrp		COG0489	Iron-sulfur cluster carrier protein
OAEKAFIA_01333	CDS	1236				hypothetical protein
OAEKAFIA_01334	CDS	543				hypothetical protein
OAEKAFIA_01335	CDS	1308				hypothetical protein
OAEKAFIA_01336	CDS	297				hypothetical protein
OAEKAFIA_01337	CDS	156				hypothetical protein
OAEKAFIA_01338	CDS	528				hypothetical protein
OAEKAFIA_01339	CDS	1407	lpqY		COG1653	Trehalose-binding lipoprotein LpqY
OAEKAFIA_01340	CDS	924	sugA		COG1175	Trehalose transport system permease protein SugA
OAEKAFIA_01341	CDS	840	sugB		COG0395	Trehalose transport system permease protein SugB
OAEKAFIA_01342	CDS	1203	sugC	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
OAEKAFIA_01343	CDS	1101	corA		COG0598	Cobalt/magnesium transport protein CorA
OAEKAFIA_01344	CDS	1326	mdh	1.1.1.37		Malate dehydrogenase
OAEKAFIA_01345	CDS	432		3.1.-.-	COG1848	Ribonuclease VapC33
OAEKAFIA_01346	CDS	612				hypothetical protein
OAEKAFIA_01347	CDS	381				hypothetical protein
OAEKAFIA_01348	CDS	984				hypothetical protein
OAEKAFIA_01349	CDS	831	sadH_1	1.-.-.-		Putative oxidoreductase SadH
OAEKAFIA_01350	CDS	294	relE	3.1.-.-	COG2026	Toxin RelE
OAEKAFIA_01351	CDS	318	relB		COG2161	Antitoxin RelB
OAEKAFIA_01352	CDS	3696	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
OAEKAFIA_01353	CDS	789				hypothetical protein
OAEKAFIA_01354	CDS	1881	mdtD_2			Putative multidrug resistance protein MdtD
OAEKAFIA_01355	CDS	3420				hypothetical protein
OAEKAFIA_01356	CDS	561	lprE			Putative lipoprotein LprE
OAEKAFIA_01357	CDS	1779	deaD_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
OAEKAFIA_01358	CDS	1152				hypothetical protein
OAEKAFIA_01359	CDS	609				putative HTH-type transcriptional regulator
OAEKAFIA_01360	CDS	1218		1.14.-.-	COG2124	Cytochrome P450 130
OAEKAFIA_01361	CDS	1368		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
OAEKAFIA_01362	CDS	1260	tap			Multidrug efflux pump Tap
OAEKAFIA_01363	CDS	813	udgB	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
OAEKAFIA_01364	CDS	1119			COG0654	putative protein
OAEKAFIA_01365	CDS	474		1.1.98.-		F420H(2)-dependent quinone reductase
OAEKAFIA_01366	CDS	435				hypothetical protein
OAEKAFIA_01367	CDS	1389	amiB2	3.5.1.4	COG0154	Putative amidase AmiB2
OAEKAFIA_01368	CDS	1194		4.6.1.1	COG2114	pH-sensitive adenylate cyclase
OAEKAFIA_01369	CDS	555				putative protein
OAEKAFIA_01370	CDS	1881	pknH	2.7.11.1	COG0515	Serine/threonine-protein kinase PknH
OAEKAFIA_01371	CDS	393				hypothetical protein
OAEKAFIA_01372	CDS	1167	embR		COG1716	Transcriptional regulatory protein EmbR
OAEKAFIA_01373	CDS	261				hypothetical protein
OAEKAFIA_01374	CDS	699				hypothetical protein
OAEKAFIA_01375	CDS	375				Protein
OAEKAFIA_01376	CDS	735	lprA			Lipoprotein LprA
OAEKAFIA_01377	CDS	342				hypothetical protein
OAEKAFIA_01378	CDS	1845		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
OAEKAFIA_01379	CDS	1749			COG1132	putative ABC transporter ATP-binding protein
OAEKAFIA_01380	CDS	558	lprB			Putative lipoprotein LprB
OAEKAFIA_01381	CDS	543				hypothetical protein
OAEKAFIA_01382	CDS	507		3.1.3.-	COG2062	putative protein
OAEKAFIA_01383	CDS	171				hypothetical protein
OAEKAFIA_01384	CDS	1152				hypothetical protein
OAEKAFIA_01385	CDS	2628				putative protein
