locus_tag	ftype	length_bp	gene	EC_number	COG	product
ENPDDFCA_00878	CDS	978				hypothetical protein
ENPDDFCA_00879	CDS	642				hypothetical protein
ENPDDFCA_00880	CDS	1083				hypothetical protein
ENPDDFCA_00881	CDS	393	kmtR		COG0640	HTH-type transcriptional regulator KmtR
ENPDDFCA_00882	CDS	270				hypothetical protein
ENPDDFCA_00883	CDS	906		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
ENPDDFCA_00884	CDS	816				hypothetical protein
ENPDDFCA_00885	tRNA	74				tRNA-Lys(ttt)
ENPDDFCA_00886	tRNA	76				tRNA-Glu(ttc)
ENPDDFCA_00887	tRNA	77				tRNA-Asp(gtc)
ENPDDFCA_00888	tRNA	77				tRNA-Phe(gaa)
ENPDDFCA_00889	CDS	132				hypothetical protein
ENPDDFCA_00890	CDS	1320				hypothetical protein
ENPDDFCA_00891	CDS	654				hypothetical protein
ENPDDFCA_00892	CDS	645				hypothetical protein
ENPDDFCA_00893	CDS	414				hypothetical protein
ENPDDFCA_00894	CDS	816				hypothetical protein
ENPDDFCA_00895	CDS	1029				hypothetical protein
ENPDDFCA_00896	CDS	771	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
ENPDDFCA_00897	CDS	813	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
ENPDDFCA_00898	CDS	861	pip	3.4.11.5		Proline iminopeptidase
ENPDDFCA_00899	CDS	243				hypothetical protein
ENPDDFCA_00900	CDS	1329				hypothetical protein
ENPDDFCA_00901	CDS	1005	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
ENPDDFCA_00902	CDS	651	narL		COG2197	putative transcriptional regulatory protein NarL
ENPDDFCA_00903	CDS	1278	narS	2.7.13.3	COG4585	putative sensor histidine kinase NarS
ENPDDFCA_00904	CDS	1515	mmcO	1.16.3.1	COG2132	Multicopper oxidase MmcO
ENPDDFCA_00905	CDS	417	lpqS			Lipoprotein LpqS
ENPDDFCA_00906	CDS	1215	cysK2	2.5.1.-	COG0031	S-sulfocysteine synthase
ENPDDFCA_00907	CDS	1260	mdtH			Multidrug resistance protein MdtH
ENPDDFCA_00908	CDS	333				hypothetical protein
ENPDDFCA_00909	CDS	828	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
ENPDDFCA_00910	CDS	735				hypothetical protein
ENPDDFCA_00911	CDS	1683	kdc	4.1.1.-	COG3961	Alpha-keto-acid decarboxylase
ENPDDFCA_00912	CDS	444				hypothetical protein
ENPDDFCA_00913	CDS	1080	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
ENPDDFCA_00914	CDS	405				hypothetical protein
ENPDDFCA_00915	CDS	1437	dapC	2.6.1.17	COG0436	putative N-succinyldiaminopimelate aminotransferase DapC
ENPDDFCA_00916	CDS	1212	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
ENPDDFCA_00917	CDS	228				hypothetical protein
ENPDDFCA_00918	CDS	294				hypothetical protein
ENPDDFCA_00919	CDS	171				hypothetical protein
ENPDDFCA_00920	CDS	165				hypothetical protein
ENPDDFCA_00921	CDS	330				hypothetical protein
ENPDDFCA_00922	CDS	258				hypothetical protein
ENPDDFCA_00923	CDS	237				hypothetical protein
ENPDDFCA_00924	CDS	1629				hypothetical protein
ENPDDFCA_00925	CDS	2271				hypothetical protein
ENPDDFCA_00926	CDS	234				hypothetical protein
ENPDDFCA_00927	CDS	504	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
ENPDDFCA_00928	CDS	483	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
ENPDDFCA_00929	CDS	426	moaE2_2	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 2
ENPDDFCA_00930	CDS	264	rpfA	3.-.-.-		Resuscitation-promoting factor RpfA
ENPDDFCA_00931	CDS	279				hypothetical protein
ENPDDFCA_00932	CDS	1083	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
ENPDDFCA_00933	CDS	390	yccF		COG3304	Inner membrane protein YccF
ENPDDFCA_00934	CDS	408				hypothetical protein
ENPDDFCA_00935	CDS	1878				hypothetical protein
ENPDDFCA_00936	CDS	1953		1.3.-.-	COG1960	putative acyl-CoA dehydrogenase FadE10
ENPDDFCA_00937	CDS	489				putative protein
ENPDDFCA_00938	CDS	1647			COG0477	putative protein
ENPDDFCA_00939	CDS	789				putative protein
ENPDDFCA_00940	CDS	792				hypothetical protein
ENPDDFCA_00941	CDS	276				hypothetical protein
ENPDDFCA_00942	CDS	432			COG1846	putative HTH-type transcriptional regulator
ENPDDFCA_00943	CDS	867	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
ENPDDFCA_00944	CDS	285				hypothetical protein
ENPDDFCA_00945	CDS	762				putative protein
ENPDDFCA_00946	CDS	1131	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
ENPDDFCA_00947	CDS	1023				putative protein
ENPDDFCA_00948	CDS	1728	fprB	1.18.1.2	COG0493	putative ferredoxin/ferredoxin--NADP reductase
ENPDDFCA_00949	CDS	459			COG2764	putative protein
ENPDDFCA_00950	CDS	150				hypothetical protein
ENPDDFCA_00951	CDS	1473	spmT	3.1.4.12		Sphingomyelinase
ENPDDFCA_00952	CDS	1122	citA	2.3.3.16	COG0372	Putative citrate synthase 2
ENPDDFCA_00953	CDS	2649			COG2771	Putative HTH-type transcriptional regulator
ENPDDFCA_00954	CDS	615				hypothetical protein
ENPDDFCA_00955	CDS	318				hypothetical protein
ENPDDFCA_00956	CDS	1530		1.14.13.-	COG2072	putative monooxygenase
ENPDDFCA_00957	CDS	978		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
ENPDDFCA_00958	CDS	1182			COG2771	Putative HTH-type transcriptional regulator
ENPDDFCA_00959	CDS	1425		2.3.1.20		Putative diacyglycerol O-acyltransferase
ENPDDFCA_00960	CDS	1518	gltA2	2.3.3.16	COG0372	Citrate synthase 1
ENPDDFCA_00961	CDS	1695			COG1233	putative protein
ENPDDFCA_00962	CDS	264				putative protein
ENPDDFCA_00963	CDS	981	arfA		COG2885	Peptidoglycan-binding protein ArfA
ENPDDFCA_00964	CDS	153	arfB			putative membrane protein ArfB
ENPDDFCA_00965	CDS	528	arfC			putative membrane protein ArfC
ENPDDFCA_00966	CDS	1410	prrB	2.7.13.3	COG0642	Sensor-type histidine kinase PrrB
ENPDDFCA_00967	CDS	711	prrA			Transcriptional regulatory protein PrrA
ENPDDFCA_00968	CDS	1488	accD3	6.4.1.2	COG0777	Putative acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
ENPDDFCA_00969	CDS	732	echA6	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA6
ENPDDFCA_00970	CDS	1119			COG2220	putative protein
ENPDDFCA_00971	CDS	300				hypothetical protein
ENPDDFCA_00972	CDS	1422	dap_2	3.4.11.19		D-aminopeptidase
ENPDDFCA_00973	CDS	2394	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
ENPDDFCA_00974	CDS	267				hypothetical protein
ENPDDFCA_00975	CDS	159				hypothetical protein
ENPDDFCA_00976	CDS	180				Antitoxin
ENPDDFCA_00977	CDS	435				Toxin
ENPDDFCA_00978	CDS	774			COG3324	Putative glyoxylase CFP32
ENPDDFCA_00979	CDS	474				hypothetical protein
ENPDDFCA_00980	CDS	231				hypothetical protein
ENPDDFCA_00981	CDS	1509		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
ENPDDFCA_00982	CDS	1239				hypothetical protein
ENPDDFCA_00983	CDS	966				hypothetical protein
ENPDDFCA_00984	CDS	300				hypothetical protein
ENPDDFCA_00985	CDS	1782	betS			Glycine betaine/proline betaine transporter BetS
ENPDDFCA_00986	CDS	258				hypothetical protein
ENPDDFCA_00987	CDS	456				hypothetical protein
ENPDDFCA_00988	CDS	501				hypothetical protein
ENPDDFCA_00989	tRNA	74				tRNA-Arg(cct)
ENPDDFCA_00990	CDS	1305				IS256 family transposase IS1554
ENPDDFCA_00991	CDS	261				hypothetical protein
ENPDDFCA_00992	CDS	582			COG2452	putative protein
ENPDDFCA_00993	CDS	1653				IS607 family transposase IS1535
ENPDDFCA_00994	CDS	1065				hypothetical protein
ENPDDFCA_00995	CDS	1287	mntH		COG1914	Divalent metal cation transporter MntH
ENPDDFCA_00996	CDS	738	rosB	2.6.1.114		8-demethyl-8-aminoriboflavin-5'-phosphate synthase
ENPDDFCA_00997	CDS	1077	ord_1	1.4.1.26		2,4-diaminopentanoate dehydrogenase
ENPDDFCA_00998	CDS	897		1.-.-.-		putative oxidoreductase
ENPDDFCA_00999	CDS	123	pstS3		COG0226	Phosphate-binding protein PstS 3
ENPDDFCA_01000	CDS	975	pstC2		COG0573	Phosphate transport system permease protein PstC 2
ENPDDFCA_01001	CDS	915	pstA1		COG0581	Phosphate transport system permease protein PstA 1
ENPDDFCA_01002	CDS	1995	pknD_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
ENPDDFCA_01003	CDS	111	pstS2			Phosphate-binding protein PstS2
ENPDDFCA_01004	CDS	297				hypothetical protein
ENPDDFCA_01005	CDS	831	pstB2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 2
ENPDDFCA_01006	CDS	1125	pstS1		COG0226	Phosphate-binding protein PstS 1
ENPDDFCA_01007	CDS	1017	pstC1		COG0573	Phosphate transport system permease protein PstC 1
ENPDDFCA_01008	CDS	906	pstA2		COG0581	Phosphate transport system permease protein PstA 2
ENPDDFCA_01009	CDS	876	mku		COG1273	Non-homologous end joining protein Ku
ENPDDFCA_01010	CDS	2280	ligD_1		COG1793	Multifunctional non-homologous end joining DNA repair protein LigD
ENPDDFCA_01011	CDS	1935				hypothetical protein
ENPDDFCA_01012	CDS	867			COG2141	putative protein
ENPDDFCA_01013	CDS	765				hypothetical protein
ENPDDFCA_01014	CDS	1041				hypothetical protein
ENPDDFCA_01015	CDS	477	fpg2		COG0266	putative formamidopyrimidine-DNA glycosylase-like protein
ENPDDFCA_01016	CDS	477				hypothetical protein
ENPDDFCA_01017	CDS	1935	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
ENPDDFCA_01018	CDS	285	fbpA	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85A
ENPDDFCA_01019	CDS	153				hypothetical protein
ENPDDFCA_01020	CDS	195				hypothetical protein
ENPDDFCA_01021	CDS	273		5.4.99.5	COG1605	Intracellular chorismate mutase
ENPDDFCA_01022	CDS	2316	uvrD1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
ENPDDFCA_01023	CDS	999				hypothetical protein
ENPDDFCA_01024	CDS	1164	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
ENPDDFCA_01025	CDS	345				hypothetical protein
ENPDDFCA_01026	CDS	363				hypothetical protein
ENPDDFCA_01027	CDS	912				34 kDa antigenic protein 
ENPDDFCA_01028	CDS	1359				putative protein
ENPDDFCA_01029	CDS	648	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
ENPDDFCA_01030	CDS	1593	purH		COG0138	Bifunctional purine biosynthesis protein PurH
ENPDDFCA_01031	CDS	303				hypothetical protein
ENPDDFCA_01032	CDS	723				hypothetical protein
ENPDDFCA_01033	CDS	1932			COG4867	putative protein
ENPDDFCA_01034	CDS	222				hypothetical protein
ENPDDFCA_01035	CDS	384	vapC9_2	3.1.-.-	COG4113	Ribonuclease VapC9
ENPDDFCA_01036	CDS	348				hypothetical protein
ENPDDFCA_01037	CDS	675				hypothetical protein
ENPDDFCA_01038	CDS	141				hypothetical protein
ENPDDFCA_01039	CDS	954				hypothetical protein
ENPDDFCA_01040	CDS	483				hypothetical protein
ENPDDFCA_01041	CDS	420				hypothetical protein
ENPDDFCA_01042	CDS	603				putative protein
ENPDDFCA_01043	CDS	360	csoR_1		COG1937	Copper-sensing transcriptional repressor CsoR
ENPDDFCA_01044	CDS	297				putative protein
ENPDDFCA_01045	CDS	186				hypothetical protein
ENPDDFCA_01046	CDS	567				hypothetical protein
ENPDDFCA_01047	CDS	906	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
ENPDDFCA_01048	CDS	429				hypothetical protein
ENPDDFCA_01049	CDS	333				hypothetical protein
ENPDDFCA_01050	CDS	810	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
ENPDDFCA_01051	CDS	1227		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
ENPDDFCA_01052	CDS	2004	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
ENPDDFCA_01053	CDS	1596	accD5_1	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
ENPDDFCA_01054	CDS	1149	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
ENPDDFCA_01055	CDS	1683				hypothetical protein
ENPDDFCA_01056	CDS	663				hypothetical protein
ENPDDFCA_01057	CDS	2055				PE-PGRS family protein PE_PGRS16
ENPDDFCA_01058	CDS	693	mprA		COG0745	Response regulator MprA
ENPDDFCA_01059	CDS	1515	mprB	2.7.13.3	COG0642	Signal transduction histidine-protein kinase/phosphatase MprB
ENPDDFCA_01060	CDS	1395				hypothetical protein
ENPDDFCA_01061	CDS	546	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
ENPDDFCA_01062	CDS	456	mscL		COG1970	Large-conductance mechanosensitive channel
ENPDDFCA_01063	CDS	159				hypothetical protein
ENPDDFCA_01064	CDS	747			COG1136	putative ABC transporter ATP-binding protein
ENPDDFCA_01065	CDS	2568				hypothetical protein
ENPDDFCA_01066	CDS	1161				hypothetical protein
ENPDDFCA_01067	CDS	996	hepT_2	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
ENPDDFCA_01068	CDS	657				hypothetical protein
ENPDDFCA_01069	CDS	333				hypothetical protein
ENPDDFCA_01070	CDS	672		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
ENPDDFCA_01071	CDS	921	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
ENPDDFCA_01072	CDS	1281	moeA1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 1
ENPDDFCA_01073	CDS	612	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
ENPDDFCA_01074	CDS	1077				hypothetical protein
ENPDDFCA_01075	tRNA	76				tRNA-Ala(cgc)
ENPDDFCA_01076	CDS	252				hypothetical protein
ENPDDFCA_01077	CDS	210				hypothetical protein
ENPDDFCA_01078	CDS	393				hypothetical protein
ENPDDFCA_01079	CDS	951		2.3.1.-	COG0454	Acetyltransferase Pat
ENPDDFCA_01080	CDS	759				hypothetical protein
ENPDDFCA_01081	CDS	618				hypothetical protein
ENPDDFCA_01082	CDS	1209	arcA	3.5.3.6	COG2235	Arginine deiminase
ENPDDFCA_01083	CDS	1569	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
ENPDDFCA_01084	CDS	858	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
ENPDDFCA_01085	CDS	693				hypothetical protein
ENPDDFCA_01086	CDS	1245	menF_1	5.4.4.2		Isochorismate synthase MenF
ENPDDFCA_01087	CDS	1704				hypothetical protein
ENPDDFCA_01088	CDS	1560	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
ENPDDFCA_01089	CDS	795	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
ENPDDFCA_01090	CDS	1089	rpfB	3.-.-.-	COG3583	Resuscitation-promoting factor RpfB
ENPDDFCA_01091	CDS	954	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
ENPDDFCA_01092	CDS	957	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
ENPDDFCA_01093	CDS	1635		6.2.1.-	COG0318	Putative ligase
ENPDDFCA_01094	CDS	576	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
ENPDDFCA_01095	CDS	648	rplY		COG1825	50S ribosomal protein L25
ENPDDFCA_01096	CDS	651	lpqT			Putative lipoprotein LpqT
ENPDDFCA_01097	CDS	981	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
ENPDDFCA_01098	CDS	1488	glmU		COG1207	Bifunctional protein GlmU
ENPDDFCA_01099	tRNA	73				tRNA-Gln(ttg)
ENPDDFCA_01100	CDS	660				hypothetical protein
ENPDDFCA_01101	CDS	3705	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
ENPDDFCA_01102	CDS	981	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
ENPDDFCA_01103	CDS	777				hypothetical protein
ENPDDFCA_01104	CDS	1290	eno	4.2.1.11	COG0148	Enolase
ENPDDFCA_01105	CDS	687				hypothetical protein
ENPDDFCA_01106	CDS	492				hypothetical protein
ENPDDFCA_01107	CDS	960	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
ENPDDFCA_01108	CDS	93				hypothetical protein
ENPDDFCA_01109	CDS	213				hypothetical protein
ENPDDFCA_01110	CDS	681	kdpE		COG0745	Transcriptional regulatory protein KdpE
ENPDDFCA_01111	CDS	2583	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
ENPDDFCA_01112	CDS	147				hypothetical protein
ENPDDFCA_01113	CDS	99				hypothetical protein
ENPDDFCA_01114	CDS	1716	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
ENPDDFCA_01115	CDS	2127	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
ENPDDFCA_01116	CDS	570	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
ENPDDFCA_01117	CDS	1530	tcrY_2	2.7.13.3		putative sensor histidine kinase TcrY
ENPDDFCA_01118	CDS	774	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
ENPDDFCA_01119	CDS	492				ISNCY family transposase ISRjo3
ENPDDFCA_01120	CDS	495				ISNCY family transposase ISRjo3
ENPDDFCA_01121	CDS	1176				PPE family protein PPE15
ENPDDFCA_01122	CDS	828				hypothetical protein
ENPDDFCA_01123	CDS	237				hypothetical protein
ENPDDFCA_01124	CDS	273				hypothetical protein
ENPDDFCA_01125	CDS	1026				hypothetical protein
ENPDDFCA_01126	CDS	585				hypothetical protein
ENPDDFCA_01127	CDS	882				hypothetical protein
ENPDDFCA_01128	CDS	264				hypothetical protein
ENPDDFCA_01129	CDS	1017				hypothetical protein
ENPDDFCA_01130	CDS	204				hypothetical protein
ENPDDFCA_01131	CDS	447				hypothetical protein
ENPDDFCA_01132	CDS	906	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
ENPDDFCA_01133	CDS	756				hypothetical protein
ENPDDFCA_01134	CDS	660				hypothetical protein
ENPDDFCA_01135	CDS	390				hypothetical protein
ENPDDFCA_01136	CDS	276				hypothetical protein
ENPDDFCA_01137	CDS	345				hypothetical protein
ENPDDFCA_01138	tRNA	75				tRNA-Leu(taa)
ENPDDFCA_01139	CDS	765				hypothetical protein
ENPDDFCA_01140	CDS	147				hypothetical protein
ENPDDFCA_01141	CDS	1308				hypothetical protein
ENPDDFCA_01142	CDS	1632	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
ENPDDFCA_01143	CDS	1059	ord_2	1.4.1.26		2,4-diaminopentanoate dehydrogenase
ENPDDFCA_01144	CDS	474				hypothetical protein
ENPDDFCA_01145	CDS	864	egtC_1	3.5.1.118		Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
ENPDDFCA_01146	CDS	885				hypothetical protein
ENPDDFCA_01147	CDS	1083			COG1752	putative NTE family protein
ENPDDFCA_01148	CDS	384				hypothetical protein
ENPDDFCA_01149	CDS	567				hypothetical protein
ENPDDFCA_01150	CDS	396				hypothetical protein
ENPDDFCA_01151	CDS	141				hypothetical protein
ENPDDFCA_01152	CDS	1764				hypothetical protein
ENPDDFCA_01153	CDS	774	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
ENPDDFCA_01154	CDS	1038	fadJ	5.1.2.3		Fatty acid oxidation complex subunit alpha
ENPDDFCA_01155	CDS	135				hypothetical protein
ENPDDFCA_01156	CDS	837				hypothetical protein
ENPDDFCA_01157	CDS	294				hypothetical protein
ENPDDFCA_01158	CDS	1218	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
ENPDDFCA_01159	CDS	951		3.1.-.-	COG2755	GDSL-like esterase
ENPDDFCA_01160	CDS	1068	aes_2	3.1.1.-		Acetyl esterase
ENPDDFCA_01161	CDS	1395	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
ENPDDFCA_01162	CDS	477	pra		COG1714	Proline-rich antigen 
ENPDDFCA_01163	CDS	1167	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
ENPDDFCA_01164	CDS	741	greA			Transcription elongation factor GreA
ENPDDFCA_01165	CDS	435				hypothetical protein
ENPDDFCA_01166	CDS	867	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
ENPDDFCA_01167	CDS	267				hypothetical protein
ENPDDFCA_01168	CDS	2022				hypothetical protein
ENPDDFCA_01169	CDS	120				hypothetical protein
ENPDDFCA_01170	CDS	729				hypothetical protein
ENPDDFCA_01171	CDS	789		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
ENPDDFCA_01172	CDS	96				hypothetical protein
ENPDDFCA_01173	CDS	591				hypothetical protein
ENPDDFCA_01174	CDS	333				hypothetical protein
ENPDDFCA_01175	CDS	312				hypothetical protein
ENPDDFCA_01176	CDS	201				hypothetical protein
ENPDDFCA_01177	CDS	306				hypothetical protein
ENPDDFCA_01178	CDS	183				hypothetical protein
ENPDDFCA_01179	CDS	456				hypothetical protein
ENPDDFCA_01180	CDS	576				hypothetical protein
ENPDDFCA_01181	CDS	939	coaA	2.7.1.33	COG1072	Pantothenate kinase
ENPDDFCA_01182	CDS	1416	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
ENPDDFCA_01183	CDS	852	desA2	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA2
ENPDDFCA_01184	CDS	156				hypothetical protein
ENPDDFCA_01185	CDS	1302				hypothetical protein
ENPDDFCA_01186	CDS	876				hypothetical protein
ENPDDFCA_01187	CDS	882				hypothetical protein
ENPDDFCA_01188	CDS	1425	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
ENPDDFCA_01189	CDS	1089	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
ENPDDFCA_01190	CDS	645				hypothetical protein
ENPDDFCA_01191	CDS	1158			COG0628	Putative transport protein
ENPDDFCA_01192	CDS	312	mazF3	3.1.-.-	COG2337	Endoribonuclease MazF3
ENPDDFCA_01193	CDS	321	mazE3			Antitoxin MazE3
ENPDDFCA_01194	CDS	690	pnbA_1	3.1.1.-	COG2272	Para-nitrobenzyl esterase
ENPDDFCA_01195	CDS	516	pnbA_2	3.1.1.-	COG2272	Para-nitrobenzyl esterase
ENPDDFCA_01196	CDS	1113			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
ENPDDFCA_01197	CDS	258	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
ENPDDFCA_01198	CDS	1248	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
ENPDDFCA_01199	CDS	639				putative protein
ENPDDFCA_01200	CDS	1035	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
ENPDDFCA_01201	CDS	984				hypothetical protein
ENPDDFCA_01202	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
ENPDDFCA_01203	CDS	198				Antitoxin VapB32
ENPDDFCA_01204	CDS	375		3.1.-.-	COG1487	Ribonuclease VapC32
ENPDDFCA_01205	CDS	699				hypothetical protein
ENPDDFCA_01206	CDS	174				hypothetical protein
ENPDDFCA_01207	CDS	276				hypothetical protein
ENPDDFCA_01208	CDS	324				hypothetical protein
ENPDDFCA_01209	CDS	711				hypothetical protein
ENPDDFCA_01210	CDS	210				hypothetical protein
ENPDDFCA_01211	CDS	201				hypothetical protein
ENPDDFCA_01212	CDS	495				hypothetical protein
ENPDDFCA_01213	CDS	1401	zwf1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
ENPDDFCA_01214	CDS	1023		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
ENPDDFCA_01215	CDS	909	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
ENPDDFCA_01216	CDS	906	ephA_1	3.3.2.10		Epoxide hydrolase A
ENPDDFCA_01217	CDS	1230				hypothetical protein
ENPDDFCA_01218	CDS	597				hypothetical protein
ENPDDFCA_01219	CDS	1482	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
ENPDDFCA_01220	CDS	1356				putative protein
ENPDDFCA_01221	CDS	1461	prpR		COG1396	HTH-type transcriptional regulator PrpR
ENPDDFCA_01222	CDS	1500		4.2.1.79		2-methylcitrate dehydratase
ENPDDFCA_01223	CDS	1182	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
ENPDDFCA_01224	CDS	1731				hypothetical protein
ENPDDFCA_01225	CDS	2385	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ENPDDFCA_01226	CDS	237				hypothetical protein
ENPDDFCA_01227	CDS	333				hypothetical protein
ENPDDFCA_01228	CDS	261				hypothetical protein
ENPDDFCA_01229	CDS	174				hypothetical protein
ENPDDFCA_01230	CDS	243	fadA_3	2.3.1.16		3-ketoacyl-CoA thiolase
ENPDDFCA_01231	CDS	342	caiD_4	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
ENPDDFCA_01232	CDS	342				hypothetical protein
ENPDDFCA_01233	CDS	1017				hypothetical protein
ENPDDFCA_01234	CDS	501				hypothetical protein
ENPDDFCA_01235	CDS	201				hypothetical protein
ENPDDFCA_01236	CDS	723				hypothetical protein
ENPDDFCA_01237	CDS	807	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
ENPDDFCA_01238	CDS	837	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
ENPDDFCA_01239	CDS	1083	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
ENPDDFCA_01240	CDS	753		1.-.-.-		putative oxidoreductase
ENPDDFCA_01241	CDS	132				hypothetical protein
ENPDDFCA_01242	CDS	912	mmpL3_2		COG2409	Trehalose monomycolate exporter MmpL3
ENPDDFCA_01243	CDS	1470	mmpL3_3		COG2409	Trehalose monomycolate exporter MmpL3
ENPDDFCA_01244	CDS	651				hypothetical protein
ENPDDFCA_01245	CDS	714	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacylase
ENPDDFCA_01246	CDS	366				hypothetical protein
ENPDDFCA_01247	CDS	849				hypothetical protein
ENPDDFCA_01248	CDS	531				hypothetical protein
ENPDDFCA_01249	CDS	444		1.-.-.-		F420H(2)-dependent reductase
ENPDDFCA_01250	CDS	189				putative proteinA
ENPDDFCA_01251	CDS	588				hypothetical protein
ENPDDFCA_01252	CDS	147				hypothetical protein
ENPDDFCA_01253	CDS	1116				hypothetical protein
ENPDDFCA_01254	CDS	219				hypothetical protein
