locus_tag	ftype	length_bp	gene	EC_number	COG	product
BCAPFGBE_00858	CDS	306		1.-.-.-	COG1359	Putative monooxygenase
BCAPFGBE_00859	CDS	1500	lpdA_1	1.8.1.4		Dihydrolipoyl dehydrogenase
BCAPFGBE_00860	CDS	798	lin	3.4.-.-		Linocin-M18
BCAPFGBE_00861	CDS	1008	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
BCAPFGBE_00862	CDS	1302	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
BCAPFGBE_00863	CDS	348				hypothetical protein
BCAPFGBE_00864	CDS	657		2.8.3.-	COG1670	Putative succinyl-CoA transferase
BCAPFGBE_00865	CDS	2301	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
BCAPFGBE_00866	CDS	630				hypothetical protein
BCAPFGBE_00867	CDS	957	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BCAPFGBE_00868	CDS	1599	cpsY	2.7.-.-		Exopolysaccharide phosphotransferase CpsY
BCAPFGBE_00869	CDS	390				hypothetical protein
BCAPFGBE_00870	CDS	1584	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
BCAPFGBE_00871	CDS	1095	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
BCAPFGBE_00872	CDS	183				hypothetical protein
BCAPFGBE_00873	CDS	1107				hypothetical protein
BCAPFGBE_00874	CDS	888				hypothetical protein
BCAPFGBE_00875	CDS	681				hypothetical protein
BCAPFGBE_00876	CDS	99				hypothetical protein
BCAPFGBE_00877	CDS	423				hypothetical protein
BCAPFGBE_00878	CDS	813				hypothetical protein
BCAPFGBE_00879	CDS	765				hypothetical protein
BCAPFGBE_00880	CDS	948	mshD	2.3.1.189	COG0456	Mycothiol acetyltransferase
BCAPFGBE_00881	CDS	777	pstB1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 1
BCAPFGBE_00882	CDS	642	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
BCAPFGBE_00883	CDS	2055	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
BCAPFGBE_00884	CDS	1134	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
BCAPFGBE_00885	CDS	978				hypothetical protein
BCAPFGBE_00886	CDS	642				hypothetical protein
BCAPFGBE_00887	CDS	1083				hypothetical protein
BCAPFGBE_00888	CDS	393	kmtR		COG0640	HTH-type transcriptional regulator KmtR
BCAPFGBE_00889	CDS	270				hypothetical protein
BCAPFGBE_00890	CDS	906		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
BCAPFGBE_00891	CDS	816				hypothetical protein
BCAPFGBE_00892	tRNA	74				tRNA-Lys(ttt)
BCAPFGBE_00893	tRNA	76				tRNA-Glu(ttc)
BCAPFGBE_00894	tRNA	77				tRNA-Asp(gtc)
BCAPFGBE_00895	tRNA	77				tRNA-Phe(gaa)
BCAPFGBE_00896	CDS	132				hypothetical protein
BCAPFGBE_00897	CDS	1320				hypothetical protein
BCAPFGBE_00898	tRNA	83				tRNA-Ala(ggc)
BCAPFGBE_00899	CDS	654				hypothetical protein
BCAPFGBE_00900	CDS	645				hypothetical protein
BCAPFGBE_00901	CDS	414				hypothetical protein
BCAPFGBE_00902	CDS	816				hypothetical protein
BCAPFGBE_00903	CDS	1029				hypothetical protein
BCAPFGBE_00904	CDS	771	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
BCAPFGBE_00905	CDS	813	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
BCAPFGBE_00906	CDS	861	pip	3.4.11.5		Proline iminopeptidase
BCAPFGBE_00907	CDS	243				hypothetical protein
BCAPFGBE_00908	CDS	1329				hypothetical protein
BCAPFGBE_00909	CDS	1005	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
BCAPFGBE_00910	CDS	651	narL		COG2197	putative transcriptional regulatory protein NarL
BCAPFGBE_00911	CDS	1278	narS	2.7.13.3	COG4585	putative sensor histidine kinase NarS
BCAPFGBE_00912	CDS	1515	mmcO	1.16.3.1	COG2132	Multicopper oxidase MmcO
BCAPFGBE_00913	CDS	417	lpqS			Lipoprotein LpqS
BCAPFGBE_00914	CDS	1215	cysK2	2.5.1.-	COG0031	S-sulfocysteine synthase
BCAPFGBE_00915	CDS	1260	mdtH			Multidrug resistance protein MdtH
BCAPFGBE_00916	CDS	333				hypothetical protein
BCAPFGBE_00917	CDS	828	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
BCAPFGBE_00918	CDS	735				hypothetical protein
BCAPFGBE_00919	CDS	1683	kdc	4.1.1.-	COG3961	Alpha-keto-acid decarboxylase
BCAPFGBE_00920	CDS	444				hypothetical protein
BCAPFGBE_00921	CDS	1080	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
BCAPFGBE_00922	CDS	405				hypothetical protein
BCAPFGBE_00923	CDS	1437	dapC	2.6.1.17	COG0436	putative N-succinyldiaminopimelate aminotransferase DapC
BCAPFGBE_00924	CDS	1212	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
BCAPFGBE_00925	CDS	228				hypothetical protein
BCAPFGBE_00926	CDS	294				hypothetical protein
BCAPFGBE_00927	CDS	171				hypothetical protein
BCAPFGBE_00928	CDS	165				hypothetical protein
BCAPFGBE_00929	CDS	330				hypothetical protein
BCAPFGBE_00930	CDS	258				hypothetical protein
BCAPFGBE_00931	CDS	237				hypothetical protein
BCAPFGBE_00932	CDS	219				hypothetical protein
BCAPFGBE_00933	CDS	336				hypothetical protein
BCAPFGBE_00934	CDS	2271				hypothetical protein
BCAPFGBE_00935	CDS	234				hypothetical protein
BCAPFGBE_00936	CDS	504	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
BCAPFGBE_00937	CDS	483	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
BCAPFGBE_00938	CDS	426	moaE2_2	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 2
BCAPFGBE_00939	CDS	264	rpfA	3.-.-.-		Resuscitation-promoting factor RpfA
BCAPFGBE_00940	CDS	279				hypothetical protein
BCAPFGBE_00941	CDS	1083	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
BCAPFGBE_00942	CDS	390	yccF		COG3304	Inner membrane protein YccF
BCAPFGBE_00943	CDS	408				hypothetical protein
BCAPFGBE_00944	CDS	1878				hypothetical protein
BCAPFGBE_00945	CDS	1953		1.3.-.-	COG1960	putative acyl-CoA dehydrogenase FadE10
BCAPFGBE_00946	CDS	489				putative protein
BCAPFGBE_00947	CDS	1590			COG0477	putative protein
BCAPFGBE_00948	CDS	789				putative protein
BCAPFGBE_00949	CDS	792				hypothetical protein
BCAPFGBE_00950	CDS	276				hypothetical protein
BCAPFGBE_00951	CDS	432			COG1846	putative HTH-type transcriptional regulator
BCAPFGBE_00952	CDS	867	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
BCAPFGBE_00953	CDS	285				hypothetical protein
BCAPFGBE_00954	CDS	762				putative protein
BCAPFGBE_00955	CDS	1131	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
BCAPFGBE_00956	CDS	1023				putative protein
BCAPFGBE_00957	CDS	1728	fprB	1.18.1.2	COG0493	putative ferredoxin/ferredoxin--NADP reductase
BCAPFGBE_00958	CDS	459			COG2764	putative protein
BCAPFGBE_00959	CDS	150				hypothetical protein
BCAPFGBE_00960	CDS	1473	spmT	3.1.4.12		Sphingomyelinase
BCAPFGBE_00961	CDS	1122	citA	2.3.3.16	COG0372	Putative citrate synthase 2
BCAPFGBE_00962	CDS	2649			COG2771	Putative HTH-type transcriptional regulator
BCAPFGBE_00963	CDS	615				hypothetical protein
BCAPFGBE_00964	CDS	318				hypothetical protein
BCAPFGBE_00965	CDS	1530		1.14.13.-	COG2072	putative monooxygenase
BCAPFGBE_00966	CDS	978		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
BCAPFGBE_00967	CDS	1182			COG2771	Putative HTH-type transcriptional regulator
BCAPFGBE_00968	CDS	1425		2.3.1.20		Putative diacyglycerol O-acyltransferase
BCAPFGBE_00969	CDS	1518	gltA2	2.3.3.16	COG0372	Citrate synthase 1
BCAPFGBE_00970	CDS	1695			COG1233	putative protein
BCAPFGBE_00971	CDS	264				putative protein
BCAPFGBE_00972	CDS	981	arfA		COG2885	Peptidoglycan-binding protein ArfA
BCAPFGBE_00973	CDS	153	arfB			putative membrane protein ArfB
BCAPFGBE_00974	CDS	528	arfC			putative membrane protein ArfC
BCAPFGBE_00975	CDS	1410	prrB	2.7.13.3	COG0642	Sensor-type histidine kinase PrrB
BCAPFGBE_00976	CDS	711	prrA			Transcriptional regulatory protein PrrA
BCAPFGBE_00977	CDS	1488	accD3	6.4.1.2	COG0777	Putative acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BCAPFGBE_00978	CDS	732	echA6	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA6
BCAPFGBE_00979	CDS	1119			COG2220	putative protein
BCAPFGBE_00980	CDS	300				hypothetical protein
BCAPFGBE_00981	CDS	1422	dap_2	3.4.11.19		D-aminopeptidase
BCAPFGBE_00982	CDS	2394	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
BCAPFGBE_00983	CDS	267				hypothetical protein
BCAPFGBE_00984	CDS	159				hypothetical protein
BCAPFGBE_00985	CDS	180				Antitoxin
BCAPFGBE_00986	CDS	435				Toxin
BCAPFGBE_00987	CDS	774			COG3324	Putative glyoxylase CFP32
BCAPFGBE_00988	CDS	474				hypothetical protein
BCAPFGBE_00989	CDS	231				hypothetical protein
BCAPFGBE_00990	CDS	1509		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
BCAPFGBE_00991	CDS	1239				hypothetical protein
BCAPFGBE_00992	CDS	966				hypothetical protein
BCAPFGBE_00993	CDS	300				hypothetical protein
BCAPFGBE_00994	CDS	1782	betS			Glycine betaine/proline betaine transporter BetS
BCAPFGBE_00995	CDS	258				hypothetical protein
BCAPFGBE_00996	CDS	264				hypothetical protein
BCAPFGBE_00997	CDS	288				hypothetical protein
BCAPFGBE_00998	CDS	501				hypothetical protein
BCAPFGBE_00999	tRNA	74				tRNA-Arg(cct)
BCAPFGBE_01000	CDS	1305				IS256 family transposase IS1554
BCAPFGBE_01001	CDS	261				hypothetical protein
BCAPFGBE_01002	CDS	582			COG2452	putative protein
BCAPFGBE_01003	CDS	1653				IS607 family transposase IS1535
BCAPFGBE_01004	CDS	1065				hypothetical protein
BCAPFGBE_01005	CDS	1287	mntH		COG1914	Divalent metal cation transporter MntH
BCAPFGBE_01006	CDS	738	rosB	2.6.1.114		8-demethyl-8-aminoriboflavin-5'-phosphate synthase
BCAPFGBE_01007	CDS	1077	ord_1	1.4.1.26		2,4-diaminopentanoate dehydrogenase
BCAPFGBE_01008	CDS	897		1.-.-.-		putative oxidoreductase
BCAPFGBE_01009	CDS	123	pstS3		COG0226	Phosphate-binding protein PstS 3
BCAPFGBE_01010	CDS	975	pstC2		COG0573	Phosphate transport system permease protein PstC 2
BCAPFGBE_01011	CDS	915	pstA1		COG0581	Phosphate transport system permease protein PstA 1
BCAPFGBE_01012	CDS	1995	pknD_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
BCAPFGBE_01013	CDS	111	pstS2			Phosphate-binding protein PstS2
BCAPFGBE_01014	CDS	297				hypothetical protein
BCAPFGBE_01015	CDS	831	pstB2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 2
BCAPFGBE_01016	CDS	1134	pstS1		COG0226	Phosphate-binding protein PstS 1
BCAPFGBE_01017	CDS	1017	pstC1		COG0573	Phosphate transport system permease protein PstC 1
BCAPFGBE_01018	CDS	906	pstA2		COG0581	Phosphate transport system permease protein PstA 2
BCAPFGBE_01019	CDS	876	mku		COG1273	Non-homologous end joining protein Ku
BCAPFGBE_01020	CDS	2280	ligD_1		COG1793	Multifunctional non-homologous end joining DNA repair protein LigD
BCAPFGBE_01021	CDS	1935				hypothetical protein
BCAPFGBE_01022	CDS	867			COG2141	putative protein
BCAPFGBE_01023	CDS	765				hypothetical protein
BCAPFGBE_01024	CDS	1041				hypothetical protein
BCAPFGBE_01025	CDS	477	fpg2		COG0266	putative formamidopyrimidine-DNA glycosylase-like protein
BCAPFGBE_01026	CDS	762		1.-.-.-	COG1028	putative oxidoreductase
BCAPFGBE_01027	CDS	1662	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
BCAPFGBE_01028	CDS	285	fbpA	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85A
BCAPFGBE_01029	CDS	231				hypothetical protein
BCAPFGBE_01030	CDS	381				hypothetical protein
BCAPFGBE_01031	CDS	2316	uvrD1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
BCAPFGBE_01032	CDS	999				hypothetical protein
BCAPFGBE_01033	CDS	1164	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
BCAPFGBE_01034	CDS	345				hypothetical protein
BCAPFGBE_01035	CDS	363				hypothetical protein
BCAPFGBE_01036	CDS	912				34 kDa antigenic protein 
BCAPFGBE_01037	CDS	1359				putative protein
BCAPFGBE_01038	CDS	648	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
BCAPFGBE_01039	CDS	1593	purH		COG0138	Bifunctional purine biosynthesis protein PurH
BCAPFGBE_01040	CDS	303				hypothetical protein
BCAPFGBE_01041	CDS	723				hypothetical protein
BCAPFGBE_01042	CDS	1932			COG4867	putative protein
BCAPFGBE_01043	CDS	222				hypothetical protein
BCAPFGBE_01044	CDS	384	vapC9_2	3.1.-.-	COG4113	Ribonuclease VapC9
BCAPFGBE_01045	CDS	348				hypothetical protein
BCAPFGBE_01046	CDS	675				hypothetical protein
BCAPFGBE_01047	CDS	141				hypothetical protein
BCAPFGBE_01048	CDS	954				hypothetical protein
BCAPFGBE_01049	CDS	483				hypothetical protein
BCAPFGBE_01050	CDS	420				hypothetical protein
BCAPFGBE_01051	CDS	603				putative protein
BCAPFGBE_01052	CDS	360	csoR_1		COG1937	Copper-sensing transcriptional repressor CsoR
BCAPFGBE_01053	CDS	297				putative protein
BCAPFGBE_01054	CDS	153				hypothetical protein
BCAPFGBE_01055	CDS	186				hypothetical protein
BCAPFGBE_01056	CDS	567				hypothetical protein
BCAPFGBE_01057	CDS	906	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
BCAPFGBE_01058	CDS	633				putative protein
BCAPFGBE_01059	CDS	810	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
BCAPFGBE_01060	CDS	1167		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
BCAPFGBE_01061	CDS	2004	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
BCAPFGBE_01062	CDS	1596	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
BCAPFGBE_01063	CDS	1149	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BCAPFGBE_01064	CDS	1683				hypothetical protein
BCAPFGBE_01065	CDS	663				hypothetical protein
BCAPFGBE_01066	CDS	2076				PE-PGRS family protein PE_PGRS16
BCAPFGBE_01067	CDS	693	mprA		COG0745	Response regulator MprA
BCAPFGBE_01068	CDS	1515	mprB	2.7.13.3	COG0642	Signal transduction histidine-protein kinase/phosphatase MprB
BCAPFGBE_01069	CDS	1395				hypothetical protein
BCAPFGBE_01070	CDS	546	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
BCAPFGBE_01071	CDS	456	mscL		COG1970	Large-conductance mechanosensitive channel
BCAPFGBE_01072	CDS	159				hypothetical protein
BCAPFGBE_01073	CDS	747			COG1136	putative ABC transporter ATP-binding protein
BCAPFGBE_01074	CDS	117				hypothetical protein
BCAPFGBE_01075	CDS	2451				hypothetical protein
BCAPFGBE_01076	CDS	1161				hypothetical protein
BCAPFGBE_01077	CDS	996	hepT_2	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
BCAPFGBE_01078	CDS	657				hypothetical protein
BCAPFGBE_01079	CDS	333				hypothetical protein
BCAPFGBE_01080	CDS	672		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
BCAPFGBE_01081	CDS	921	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
BCAPFGBE_01082	CDS	1281	moeA1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 1
BCAPFGBE_01083	CDS	612	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
BCAPFGBE_01084	CDS	1077				hypothetical protein
BCAPFGBE_01085	tRNA	76				tRNA-Ala(cgc)
BCAPFGBE_01086	CDS	252				hypothetical protein
BCAPFGBE_01087	CDS	210				hypothetical protein
BCAPFGBE_01088	CDS	393				hypothetical protein
BCAPFGBE_01089	CDS	951		2.3.1.-	COG0454	Acetyltransferase Pat
BCAPFGBE_01090	CDS	759				hypothetical protein
BCAPFGBE_01091	CDS	618				hypothetical protein
BCAPFGBE_01092	CDS	1209	arcA	3.5.3.6	COG2235	Arginine deiminase
BCAPFGBE_01093	CDS	1569	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
BCAPFGBE_01094	CDS	858	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
BCAPFGBE_01095	CDS	693				hypothetical protein
BCAPFGBE_01096	CDS	1245	menF_1	5.4.4.2		Isochorismate synthase MenF
BCAPFGBE_01097	CDS	1704				hypothetical protein
BCAPFGBE_01098	CDS	1560	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
BCAPFGBE_01099	CDS	795	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
BCAPFGBE_01100	CDS	1089	rpfB	3.-.-.-	COG3583	Resuscitation-promoting factor RpfB
BCAPFGBE_01101	CDS	954	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
BCAPFGBE_01102	CDS	957	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
BCAPFGBE_01103	CDS	1635		6.2.1.-	COG0318	Putative ligase
BCAPFGBE_01104	CDS	576	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
BCAPFGBE_01105	CDS	648	rplY		COG1825	50S ribosomal protein L25
BCAPFGBE_01106	CDS	651	lpqT			Putative lipoprotein LpqT
BCAPFGBE_01107	CDS	981	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
BCAPFGBE_01108	CDS	1488	glmU		COG1207	Bifunctional protein GlmU
BCAPFGBE_01109	tRNA	73				tRNA-Gln(ttg)
BCAPFGBE_01110	CDS	660				hypothetical protein
BCAPFGBE_01111	CDS	3705	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
BCAPFGBE_01112	CDS	981	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
BCAPFGBE_01113	CDS	777				hypothetical protein
BCAPFGBE_01114	CDS	1290	eno	4.2.1.11	COG0148	Enolase
BCAPFGBE_01115	CDS	687				hypothetical protein
BCAPFGBE_01116	CDS	492				hypothetical protein
BCAPFGBE_01117	CDS	960	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
BCAPFGBE_01118	CDS	93				hypothetical protein
BCAPFGBE_01119	CDS	213				hypothetical protein
BCAPFGBE_01120	CDS	681	kdpE		COG0745	Transcriptional regulatory protein KdpE
BCAPFGBE_01121	CDS	2583	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
BCAPFGBE_01122	CDS	147				hypothetical protein
BCAPFGBE_01123	CDS	99				hypothetical protein
BCAPFGBE_01124	CDS	1716	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
BCAPFGBE_01125	CDS	2130	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
BCAPFGBE_01126	CDS	570	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
BCAPFGBE_01127	CDS	1530	tcrY_2	2.7.13.3		putative sensor histidine kinase TcrY
BCAPFGBE_01128	CDS	774	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
BCAPFGBE_01129	CDS	492				ISNCY family transposase ISRjo3
BCAPFGBE_01130	CDS	495				ISNCY family transposase ISRjo3
BCAPFGBE_01131	CDS	1176				PPE family protein PPE15
BCAPFGBE_01132	CDS	828				hypothetical protein
BCAPFGBE_01133	CDS	273				hypothetical protein
BCAPFGBE_01134	CDS	1026				hypothetical protein
BCAPFGBE_01135	CDS	369				hypothetical protein
BCAPFGBE_01136	CDS	882				hypothetical protein
BCAPFGBE_01137	CDS	264				hypothetical protein
BCAPFGBE_01138	CDS	1116				hypothetical protein
BCAPFGBE_01139	CDS	204				hypothetical protein
BCAPFGBE_01140	CDS	447				hypothetical protein
BCAPFGBE_01141	CDS	906				hypothetical protein
BCAPFGBE_01142	CDS	756				hypothetical protein
BCAPFGBE_01143	CDS	660				hypothetical protein
BCAPFGBE_01144	CDS	390				hypothetical protein
BCAPFGBE_01145	CDS	276				hypothetical protein
BCAPFGBE_01146	CDS	396				hypothetical protein
BCAPFGBE_01147	CDS	345				hypothetical protein
BCAPFGBE_01148	tRNA	75				tRNA-Leu(taa)
BCAPFGBE_01149	CDS	765				hypothetical protein
BCAPFGBE_01150	CDS	147				hypothetical protein
BCAPFGBE_01151	CDS	1233				hypothetical protein
BCAPFGBE_01152	CDS	1632	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
BCAPFGBE_01153	CDS	1059	ord_2	1.4.1.26		2,4-diaminopentanoate dehydrogenase
BCAPFGBE_01154	CDS	474				hypothetical protein
BCAPFGBE_01155	CDS	864	egtC_1	3.5.1.118		Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
BCAPFGBE_01156	CDS	885				hypothetical protein
BCAPFGBE_01157	CDS	1083			COG1752	putative NTE family protein
BCAPFGBE_01158	CDS	384				hypothetical protein
BCAPFGBE_01159	CDS	567				hypothetical protein
BCAPFGBE_01160	CDS	396				hypothetical protein
BCAPFGBE_01161	CDS	141				hypothetical protein
BCAPFGBE_01162	CDS	1764				hypothetical protein
BCAPFGBE_01163	CDS	774	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
BCAPFGBE_01164	CDS	1038	fadJ	5.1.2.3		Fatty acid oxidation complex subunit alpha
BCAPFGBE_01165	CDS	135				hypothetical protein
BCAPFGBE_01166	CDS	837				hypothetical protein
BCAPFGBE_01167	CDS	294				hypothetical protein
BCAPFGBE_01168	CDS	1218	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
BCAPFGBE_01169	CDS	951		3.1.-.-	COG2755	GDSL-like esterase
BCAPFGBE_01170	CDS	1068	aes_2	3.1.1.-		Acetyl esterase
BCAPFGBE_01171	CDS	1395	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
BCAPFGBE_01172	CDS	477	pra		COG1714	Proline-rich antigen 
BCAPFGBE_01173	CDS	1167	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
BCAPFGBE_01174	CDS	741	greA			Transcription elongation factor GreA
BCAPFGBE_01175	CDS	435				hypothetical protein
BCAPFGBE_01176	CDS	867	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
BCAPFGBE_01177	CDS	267				hypothetical protein
BCAPFGBE_01178	CDS	2022				hypothetical protein
BCAPFGBE_01179	CDS	120				hypothetical protein
BCAPFGBE_01180	CDS	729				hypothetical protein
BCAPFGBE_01181	CDS	789		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
BCAPFGBE_01182	CDS	96				hypothetical protein
BCAPFGBE_01183	CDS	708				hypothetical protein
BCAPFGBE_01184	CDS	210				hypothetical protein
BCAPFGBE_01185	CDS	312				hypothetical protein
BCAPFGBE_01186	CDS	201				hypothetical protein
BCAPFGBE_01187	CDS	306				hypothetical protein
BCAPFGBE_01188	CDS	183				hypothetical protein
BCAPFGBE_01189	CDS	456				hypothetical protein
BCAPFGBE_01190	CDS	576				hypothetical protein
BCAPFGBE_01191	CDS	939	coaA	2.7.1.33	COG1072	Pantothenate kinase
BCAPFGBE_01192	CDS	1281	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
BCAPFGBE_01193	CDS	852	desA2	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA2
BCAPFGBE_01194	CDS	1302				hypothetical protein
BCAPFGBE_01195	CDS	876				hypothetical protein
BCAPFGBE_01196	CDS	882				hypothetical protein
BCAPFGBE_01197	CDS	1425	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
BCAPFGBE_01198	CDS	1089	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
BCAPFGBE_01199	CDS	645				hypothetical protein
BCAPFGBE_01200	CDS	1158			COG0628	Putative transport protein
BCAPFGBE_01201	CDS	312	mazF3	3.1.-.-	COG2337	Endoribonuclease MazF3
BCAPFGBE_01202	CDS	321	mazE3			Antitoxin MazE3
BCAPFGBE_01203	CDS	690	pnbA_1	3.1.1.-	COG2272	Para-nitrobenzyl esterase
BCAPFGBE_01204	CDS	516	pnbA_2	3.1.1.-	COG2272	Para-nitrobenzyl esterase
BCAPFGBE_01205	CDS	1113			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
BCAPFGBE_01206	CDS	258	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
BCAPFGBE_01207	CDS	1248	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
BCAPFGBE_01208	CDS	639				putative protein
BCAPFGBE_01209	CDS	1035	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
BCAPFGBE_01210	CDS	984				hypothetical protein
BCAPFGBE_01211	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
BCAPFGBE_01212	CDS	198				Antitoxin VapB32
BCAPFGBE_01213	CDS	375		3.1.-.-	COG1487	Ribonuclease VapC32
BCAPFGBE_01214	CDS	699				hypothetical protein
BCAPFGBE_01215	CDS	174				hypothetical protein
BCAPFGBE_01216	CDS	276				hypothetical protein
BCAPFGBE_01217	CDS	324				hypothetical protein
BCAPFGBE_01218	CDS	711				hypothetical protein
BCAPFGBE_01219	CDS	210				hypothetical protein
BCAPFGBE_01220	CDS	201				hypothetical protein
BCAPFGBE_01221	CDS	495				hypothetical protein
BCAPFGBE_01222	CDS	1401	zwf1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
BCAPFGBE_01223	CDS	1023		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
BCAPFGBE_01224	CDS	909	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
BCAPFGBE_01225	CDS	906	ephA_1	3.3.2.10		Epoxide hydrolase A
BCAPFGBE_01226	CDS	1230				hypothetical protein
BCAPFGBE_01227	CDS	606				hypothetical protein
BCAPFGBE_01228	CDS	1473	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
BCAPFGBE_01229	CDS	1356				putative protein
BCAPFGBE_01230	CDS	1461	prpR		COG1396	HTH-type transcriptional regulator PrpR
BCAPFGBE_01231	CDS	1500		4.2.1.79		2-methylcitrate dehydratase
