locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCJKCCAO_00825	CDS	828		1.-.-.-		putative oxidoreductase
FCJKCCAO_00826	CDS	1209		1.14.-.-	COG2124	Putative cytochrome P450 123
FCJKCCAO_00827	CDS	642				putative HTH-type transcriptional regulator
FCJKCCAO_00828	CDS	1470		1.2.1.3		Putative aldehyde dehydrogenase
FCJKCCAO_00829	CDS	747		1.-.-.-		putative oxidoreductase
FCJKCCAO_00830	CDS	888		1.1.-.-	COG2084	putative oxidoreductase
FCJKCCAO_00831	CDS	432				hypothetical protein
FCJKCCAO_00832	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
FCJKCCAO_00833	CDS	1584	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
FCJKCCAO_00834	CDS	909				hypothetical protein
FCJKCCAO_00835	CDS	624				hypothetical protein
FCJKCCAO_00836	CDS	780				hypothetical protein
FCJKCCAO_00837	CDS	1419	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
FCJKCCAO_00838	CDS	1263		1.14.-.-	COG2124	Putative cytochrome P450 126
FCJKCCAO_00839	CDS	621				hypothetical protein
FCJKCCAO_00840	CDS	894	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
FCJKCCAO_00841	CDS	711	dapb1_1	3.4.14.-		Dipeptidyl aminopeptidase BI
FCJKCCAO_00842	CDS	1509	dapb1_2	3.4.14.-		Dipeptidyl aminopeptidase BI
FCJKCCAO_00843	CDS	162				hypothetical protein
FCJKCCAO_00844	CDS	141				hypothetical protein
FCJKCCAO_00845	CDS	1623	mdtD_1			Putative multidrug resistance protein MdtD
FCJKCCAO_00846	CDS	687				hypothetical protein
FCJKCCAO_00847	CDS	1701		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
FCJKCCAO_00848	CDS	639				hypothetical protein
FCJKCCAO_00849	CDS	672				hypothetical protein
FCJKCCAO_00850	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
FCJKCCAO_00851	CDS	675	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
FCJKCCAO_00852	CDS	474				hypothetical protein
FCJKCCAO_00853	CDS	729				hypothetical protein
FCJKCCAO_00854	CDS	1044			COG2141	putative protein
FCJKCCAO_00855	CDS	810	nagR		COG2188	HTH-type transcriptional repressor NagR
FCJKCCAO_00856	CDS	306		1.-.-.-	COG1359	Putative monooxygenase
FCJKCCAO_00857	CDS	1500	lpdA_1	1.8.1.4		Dihydrolipoyl dehydrogenase
FCJKCCAO_00858	CDS	798	lin	3.4.-.-		Linocin-M18
FCJKCCAO_00859	CDS	1008	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
FCJKCCAO_00860	CDS	1302	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
FCJKCCAO_00861	CDS	348				hypothetical protein
FCJKCCAO_00862	CDS	657		2.8.3.-	COG1670	Putative succinyl-CoA transferase
FCJKCCAO_00863	CDS	2301	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
FCJKCCAO_00864	CDS	630				hypothetical protein
FCJKCCAO_00865	CDS	957	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
FCJKCCAO_00866	CDS	1599	cpsY	2.7.-.-		Exopolysaccharide phosphotransferase CpsY
FCJKCCAO_00867	CDS	390				hypothetical protein
FCJKCCAO_00868	CDS	1584	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
FCJKCCAO_00869	CDS	1095	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
FCJKCCAO_00870	CDS	1107				hypothetical protein
FCJKCCAO_00871	CDS	888				hypothetical protein
FCJKCCAO_00872	CDS	681				hypothetical protein
FCJKCCAO_00873	CDS	99				hypothetical protein
FCJKCCAO_00874	CDS	423				hypothetical protein
FCJKCCAO_00875	CDS	813				hypothetical protein
FCJKCCAO_00876	CDS	765				hypothetical protein
FCJKCCAO_00877	CDS	948	mshD	2.3.1.189	COG0456	Mycothiol acetyltransferase
FCJKCCAO_00878	CDS	777	pstB1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 1
FCJKCCAO_00879	CDS	642	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
FCJKCCAO_00880	CDS	2055	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
FCJKCCAO_00881	CDS	1134	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
FCJKCCAO_00882	CDS	978				hypothetical protein
FCJKCCAO_00883	CDS	642				hypothetical protein
FCJKCCAO_00884	CDS	1083				hypothetical protein
FCJKCCAO_00885	CDS	393	kmtR		COG0640	HTH-type transcriptional regulator KmtR
FCJKCCAO_00886	CDS	270				hypothetical protein
FCJKCCAO_00887	CDS	906		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
FCJKCCAO_00888	CDS	816				hypothetical protein
FCJKCCAO_00889	tRNA	74				tRNA-Lys(ttt)
FCJKCCAO_00890	tRNA	76				tRNA-Glu(ttc)
FCJKCCAO_00891	tRNA	77				tRNA-Asp(gtc)
FCJKCCAO_00892	tRNA	77				tRNA-Phe(gaa)
FCJKCCAO_00893	CDS	132				hypothetical protein
FCJKCCAO_00894	CDS	1320				hypothetical protein
FCJKCCAO_00895	CDS	654				hypothetical protein
FCJKCCAO_00896	CDS	645				hypothetical protein
FCJKCCAO_00897	CDS	414				hypothetical protein
FCJKCCAO_00898	CDS	747				hypothetical protein
FCJKCCAO_00899	CDS	1029				hypothetical protein
FCJKCCAO_00900	CDS	771	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
FCJKCCAO_00901	CDS	813	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
FCJKCCAO_00902	CDS	1077	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FCJKCCAO_00903	CDS	243				hypothetical protein
FCJKCCAO_00904	CDS	1329				hypothetical protein
FCJKCCAO_00905	CDS	1005	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
FCJKCCAO_00906	CDS	651	narL		COG2197	putative transcriptional regulatory protein NarL
FCJKCCAO_00907	CDS	1278	narS	2.7.13.3	COG4585	putative sensor histidine kinase NarS
FCJKCCAO_00908	CDS	1515	mmcO	1.16.3.1	COG2132	Multicopper oxidase MmcO
FCJKCCAO_00909	CDS	417	lpqS			Lipoprotein LpqS
FCJKCCAO_00910	CDS	1215	cysK2	2.5.1.-	COG0031	S-sulfocysteine synthase
FCJKCCAO_00911	CDS	1260	mdtH			Multidrug resistance protein MdtH
FCJKCCAO_00912	CDS	333				hypothetical protein
FCJKCCAO_00913	CDS	951	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
FCJKCCAO_00914	CDS	735				hypothetical protein
FCJKCCAO_00915	CDS	1683	kdc	4.1.1.-	COG3961	Alpha-keto-acid decarboxylase
FCJKCCAO_00916	CDS	444				hypothetical protein
FCJKCCAO_00917	CDS	1080	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
FCJKCCAO_00918	CDS	405				hypothetical protein
FCJKCCAO_00919	CDS	1437	dapC	2.6.1.17	COG0436	putative N-succinyldiaminopimelate aminotransferase DapC
FCJKCCAO_00920	CDS	1212	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
FCJKCCAO_00921	CDS	228				hypothetical protein
FCJKCCAO_00922	CDS	294				hypothetical protein
FCJKCCAO_00923	CDS	171				hypothetical protein
FCJKCCAO_00924	CDS	165				hypothetical protein
FCJKCCAO_00925	CDS	384				hypothetical protein
FCJKCCAO_00926	CDS	258				hypothetical protein
FCJKCCAO_00927	CDS	237				hypothetical protein
FCJKCCAO_00928	CDS	1629				hypothetical protein
FCJKCCAO_00929	CDS	2271				hypothetical protein
FCJKCCAO_00930	CDS	234				hypothetical protein
FCJKCCAO_00931	CDS	504	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
FCJKCCAO_00932	CDS	483	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
FCJKCCAO_00933	CDS	426	moaE2_2	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 2
FCJKCCAO_00934	CDS	264	rpfA	3.-.-.-		Resuscitation-promoting factor RpfA
FCJKCCAO_00935	CDS	279				hypothetical protein
FCJKCCAO_00936	CDS	1083	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
FCJKCCAO_00937	CDS	390	yccF		COG3304	Inner membrane protein YccF
FCJKCCAO_00938	CDS	408				hypothetical protein
FCJKCCAO_00939	CDS	1821				hypothetical protein
FCJKCCAO_00940	CDS	1953		1.3.-.-	COG1960	putative acyl-CoA dehydrogenase FadE10
FCJKCCAO_00941	CDS	489				putative protein
FCJKCCAO_00942	CDS	1533			COG0477	putative protein
FCJKCCAO_00943	CDS	789				putative protein
FCJKCCAO_00944	CDS	792				hypothetical protein
FCJKCCAO_00945	CDS	276				hypothetical protein
FCJKCCAO_00946	CDS	432			COG1846	putative HTH-type transcriptional regulator
FCJKCCAO_00947	CDS	867	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
FCJKCCAO_00948	CDS	1035				hypothetical protein
FCJKCCAO_00949	CDS	1131	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
FCJKCCAO_00950	CDS	2769				hypothetical protein
FCJKCCAO_00951	CDS	459			COG2764	putative protein
FCJKCCAO_00952	CDS	150				hypothetical protein
FCJKCCAO_00953	CDS	1473	spmT	3.1.4.12		Sphingomyelinase
FCJKCCAO_00954	CDS	1122	citA	2.3.3.16	COG0372	Putative citrate synthase 2
FCJKCCAO_00955	CDS	2649			COG2771	Putative HTH-type transcriptional regulator
FCJKCCAO_00956	CDS	615				hypothetical protein
FCJKCCAO_00957	CDS	318				hypothetical protein
FCJKCCAO_00958	CDS	1530		1.14.13.-	COG2072	putative monooxygenase
FCJKCCAO_00959	CDS	978		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
FCJKCCAO_00960	CDS	1182			COG2771	Putative HTH-type transcriptional regulator
FCJKCCAO_00961	CDS	1437		2.3.1.20		Putative diacyglycerol O-acyltransferase
FCJKCCAO_00962	CDS	1518	gltA2	2.3.3.16	COG0372	Citrate synthase 1
FCJKCCAO_00963	CDS	1695			COG1233	putative protein
FCJKCCAO_00964	CDS	264				putative protein
FCJKCCAO_00965	CDS	981	arfA		COG2885	Peptidoglycan-binding protein ArfA
FCJKCCAO_00966	CDS	153	arfB			putative membrane protein ArfB
FCJKCCAO_00967	CDS	528	arfC			putative membrane protein ArfC
FCJKCCAO_00968	CDS	1410	prrB	2.7.13.3	COG0642	Sensor-type histidine kinase PrrB
FCJKCCAO_00969	CDS	711	prrA			Transcriptional regulatory protein PrrA
FCJKCCAO_00970	CDS	1488	accD3	6.4.1.2	COG0777	Putative acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
FCJKCCAO_00971	CDS	732	echA6	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA6
FCJKCCAO_00972	CDS	1119			COG2220	putative protein
FCJKCCAO_00973	CDS	300				hypothetical protein
FCJKCCAO_00974	CDS	1422	dap_2	3.4.11.19		D-aminopeptidase
FCJKCCAO_00975	CDS	2394	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
FCJKCCAO_00976	CDS	267				hypothetical protein
FCJKCCAO_00977	CDS	159				hypothetical protein
FCJKCCAO_00978	CDS	180				Antitoxin
FCJKCCAO_00979	CDS	435				Toxin
FCJKCCAO_00980	CDS	774			COG3324	Putative glyoxylase CFP32
FCJKCCAO_00981	CDS	474				hypothetical protein
FCJKCCAO_00982	CDS	231				hypothetical protein
FCJKCCAO_00983	CDS	1509		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
FCJKCCAO_00984	CDS	1239				hypothetical protein
FCJKCCAO_00985	CDS	966				hypothetical protein
FCJKCCAO_00986	CDS	300				hypothetical protein
FCJKCCAO_00987	CDS	1782	betS			Glycine betaine/proline betaine transporter BetS
FCJKCCAO_00988	CDS	258				hypothetical protein
FCJKCCAO_00989	CDS	264				hypothetical protein
FCJKCCAO_00990	CDS	288				hypothetical protein
FCJKCCAO_00991	CDS	501				hypothetical protein
FCJKCCAO_00992	tRNA	74				tRNA-Arg(cct)
FCJKCCAO_00993	CDS	1305				IS256 family transposase IS1554
FCJKCCAO_00994	CDS	261				hypothetical protein
FCJKCCAO_00995	CDS	582			COG2452	putative protein
FCJKCCAO_00996	CDS	1653				IS607 family transposase IS1535
FCJKCCAO_00997	CDS	1065				hypothetical protein
FCJKCCAO_00998	CDS	1287	mntH		COG1914	Divalent metal cation transporter MntH
FCJKCCAO_00999	CDS	738	rosB	2.6.1.114		8-demethyl-8-aminoriboflavin-5'-phosphate synthase
FCJKCCAO_01000	CDS	1077	ord_1	1.4.1.26		2,4-diaminopentanoate dehydrogenase
FCJKCCAO_01001	CDS	897		1.-.-.-		putative oxidoreductase
FCJKCCAO_01002	CDS	123	pstS3		COG0226	Phosphate-binding protein PstS 3
FCJKCCAO_01003	CDS	975	pstC2		COG0573	Phosphate transport system permease protein PstC 2
FCJKCCAO_01004	CDS	915	pstA1		COG0581	Phosphate transport system permease protein PstA 1
FCJKCCAO_01005	CDS	1995	pknD_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
FCJKCCAO_01006	CDS	111	pstS2			Phosphate-binding protein PstS2
FCJKCCAO_01007	CDS	297				hypothetical protein
FCJKCCAO_01008	CDS	831	pstB2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 2
FCJKCCAO_01009	CDS	1134	pstS1		COG0226	Phosphate-binding protein PstS 1
FCJKCCAO_01010	CDS	1017	pstC1		COG0573	Phosphate transport system permease protein PstC 1
FCJKCCAO_01011	CDS	906	pstA2		COG0581	Phosphate transport system permease protein PstA 2
FCJKCCAO_01012	CDS	876	mku		COG1273	Non-homologous end joining protein Ku
FCJKCCAO_01013	CDS	2280	ligD_1		COG1793	Multifunctional non-homologous end joining DNA repair protein LigD
FCJKCCAO_01014	CDS	1935				hypothetical protein
FCJKCCAO_01015	CDS	867			COG2141	putative protein
FCJKCCAO_01016	CDS	765				hypothetical protein
FCJKCCAO_01017	CDS	1041				hypothetical protein
FCJKCCAO_01018	CDS	477	fpg2		COG0266	putative formamidopyrimidine-DNA glycosylase-like protein
FCJKCCAO_01019	CDS	762		1.-.-.-	COG1028	putative oxidoreductase
FCJKCCAO_01020	CDS	1662	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
FCJKCCAO_01021	CDS	285	fbpA	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85A
FCJKCCAO_01022	CDS	153				hypothetical protein
FCJKCCAO_01023	CDS	195				hypothetical protein
FCJKCCAO_01024	CDS	273		5.4.99.5	COG1605	Intracellular chorismate mutase
FCJKCCAO_01025	CDS	2316	uvrD1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
FCJKCCAO_01026	CDS	999				hypothetical protein
FCJKCCAO_01027	CDS	1164	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
FCJKCCAO_01028	CDS	345				hypothetical protein
FCJKCCAO_01029	CDS	363				hypothetical protein
FCJKCCAO_01030	CDS	912				34 kDa antigenic protein 
FCJKCCAO_01031	CDS	1359				putative protein
FCJKCCAO_01032	CDS	648	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
FCJKCCAO_01033	CDS	1593	purH		COG0138	Bifunctional purine biosynthesis protein PurH
FCJKCCAO_01034	CDS	303				hypothetical protein
FCJKCCAO_01035	CDS	723				hypothetical protein
FCJKCCAO_01036	CDS	1899			COG4867	putative protein
FCJKCCAO_01037	CDS	222				hypothetical protein
FCJKCCAO_01038	CDS	384	vapC9_2	3.1.-.-	COG4113	Ribonuclease VapC9
FCJKCCAO_01039	CDS	348				hypothetical protein
FCJKCCAO_01040	CDS	675				hypothetical protein
FCJKCCAO_01041	CDS	141				hypothetical protein
FCJKCCAO_01042	CDS	963				hypothetical protein
FCJKCCAO_01043	CDS	147				hypothetical protein
FCJKCCAO_01044	CDS	420				hypothetical protein
FCJKCCAO_01045	CDS	603				putative protein
FCJKCCAO_01046	CDS	360	csoR_1		COG1937	Copper-sensing transcriptional repressor CsoR
FCJKCCAO_01047	CDS	309				putative protein
FCJKCCAO_01048	CDS	186				hypothetical protein
FCJKCCAO_01049	CDS	567				hypothetical protein
FCJKCCAO_01050	CDS	906	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
FCJKCCAO_01051	CDS	633				putative protein
FCJKCCAO_01052	CDS	810	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
FCJKCCAO_01053	CDS	1167		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
FCJKCCAO_01054	CDS	2004	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
FCJKCCAO_01055	CDS	1596	accD5_1	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
FCJKCCAO_01056	CDS	1149	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FCJKCCAO_01057	CDS	1683				hypothetical protein
FCJKCCAO_01058	CDS	663				hypothetical protein
FCJKCCAO_01059	CDS	2076				PE-PGRS family protein PE_PGRS16
FCJKCCAO_01060	CDS	693	mprA		COG0745	Response regulator MprA
FCJKCCAO_01061	CDS	1515	mprB	2.7.13.3	COG0642	Signal transduction histidine-protein kinase/phosphatase MprB
FCJKCCAO_01062	CDS	1395				hypothetical protein
FCJKCCAO_01063	CDS	546	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
FCJKCCAO_01064	CDS	456	mscL		COG1970	Large-conductance mechanosensitive channel
FCJKCCAO_01065	CDS	159				hypothetical protein
FCJKCCAO_01066	CDS	747			COG1136	putative ABC transporter ATP-binding protein
FCJKCCAO_01067	CDS	2568				hypothetical protein
FCJKCCAO_01068	CDS	1161				hypothetical protein
FCJKCCAO_01069	CDS	996	hepT_2	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
FCJKCCAO_01070	CDS	657				hypothetical protein
FCJKCCAO_01071	CDS	333				hypothetical protein
FCJKCCAO_01072	CDS	672		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
FCJKCCAO_01073	CDS	921	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
FCJKCCAO_01074	CDS	1281	moeA1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 1
FCJKCCAO_01075	CDS	612	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
FCJKCCAO_01076	CDS	1113				hypothetical protein
FCJKCCAO_01077	tRNA	76				tRNA-Ala(cgc)
FCJKCCAO_01078	CDS	252				hypothetical protein
FCJKCCAO_01079	CDS	210				hypothetical protein
FCJKCCAO_01080	CDS	393				hypothetical protein
FCJKCCAO_01081	CDS	951		2.3.1.-	COG0454	Acetyltransferase Pat
FCJKCCAO_01082	CDS	759				hypothetical protein
FCJKCCAO_01083	CDS	618				hypothetical protein
FCJKCCAO_01084	CDS	1209	arcA	3.5.3.6	COG2235	Arginine deiminase
FCJKCCAO_01085	CDS	1569	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
FCJKCCAO_01086	CDS	858	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
FCJKCCAO_01087	CDS	693				hypothetical protein
FCJKCCAO_01088	CDS	1245	menF_1	5.4.4.2		Isochorismate synthase MenF
FCJKCCAO_01089	CDS	1704				hypothetical protein
FCJKCCAO_01090	CDS	1560	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
FCJKCCAO_01091	CDS	795	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
FCJKCCAO_01092	CDS	1089	rpfB	3.-.-.-	COG3583	Resuscitation-promoting factor RpfB
FCJKCCAO_01093	CDS	954	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
FCJKCCAO_01094	CDS	957	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
FCJKCCAO_01095	CDS	1758		6.2.1.-	COG0318	Putative ligase
FCJKCCAO_01096	CDS	576	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
FCJKCCAO_01097	CDS	648	rplY		COG1825	50S ribosomal protein L25
FCJKCCAO_01098	CDS	651	lpqT			Putative lipoprotein LpqT
FCJKCCAO_01099	CDS	981	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
FCJKCCAO_01100	CDS	1488	glmU		COG1207	Bifunctional protein GlmU
FCJKCCAO_01101	tRNA	73				tRNA-Gln(ttg)
FCJKCCAO_01102	CDS	660				hypothetical protein
FCJKCCAO_01103	CDS	3705	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
FCJKCCAO_01104	CDS	981	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
FCJKCCAO_01105	CDS	777				hypothetical protein
FCJKCCAO_01106	CDS	1290	eno	4.2.1.11	COG0148	Enolase
FCJKCCAO_01107	CDS	687				hypothetical protein
FCJKCCAO_01108	CDS	492				hypothetical protein
FCJKCCAO_01109	CDS	960	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
FCJKCCAO_01110	CDS	93				hypothetical protein
FCJKCCAO_01111	CDS	213				hypothetical protein
FCJKCCAO_01112	CDS	681	kdpE		COG0745	Transcriptional regulatory protein KdpE
FCJKCCAO_01113	CDS	2583	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
FCJKCCAO_01114	CDS	147				hypothetical protein
FCJKCCAO_01115	CDS	99				hypothetical protein
FCJKCCAO_01116	CDS	1716	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
FCJKCCAO_01117	CDS	2130	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
FCJKCCAO_01118	CDS	570	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
FCJKCCAO_01119	CDS	1530	tcrY_2	2.7.13.3		putative sensor histidine kinase TcrY
FCJKCCAO_01120	CDS	774	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
FCJKCCAO_01121	CDS	492				ISNCY family transposase ISRjo3
FCJKCCAO_01122	CDS	495				ISNCY family transposase ISRjo3
FCJKCCAO_01123	CDS	1176				PPE family protein PPE15
FCJKCCAO_01124	CDS	828				hypothetical protein
FCJKCCAO_01125	CDS	273				hypothetical protein
FCJKCCAO_01126	CDS	1026				hypothetical protein
FCJKCCAO_01127	CDS	585				hypothetical protein
FCJKCCAO_01128	CDS	882				hypothetical protein
FCJKCCAO_01129	CDS	264				hypothetical protein
FCJKCCAO_01130	CDS	1116				hypothetical protein
FCJKCCAO_01131	CDS	204				hypothetical protein
FCJKCCAO_01132	CDS	447				hypothetical protein
FCJKCCAO_01133	CDS	906				hypothetical protein
FCJKCCAO_01134	CDS	756				hypothetical protein
FCJKCCAO_01135	CDS	660				hypothetical protein
FCJKCCAO_01136	CDS	390				hypothetical protein
FCJKCCAO_01137	CDS	276				hypothetical protein
FCJKCCAO_01138	CDS	396				hypothetical protein
FCJKCCAO_01139	CDS	345				hypothetical protein
FCJKCCAO_01140	tRNA	74				tRNA-Leu(taa)
FCJKCCAO_01141	CDS	765				hypothetical protein
FCJKCCAO_01142	CDS	147				hypothetical protein
FCJKCCAO_01143	CDS	1233				hypothetical protein
FCJKCCAO_01144	CDS	303				hypothetical protein
FCJKCCAO_01145	CDS	159				hypothetical protein
FCJKCCAO_01146	CDS	744				hypothetical protein
FCJKCCAO_01147	CDS	1107	ord_2	1.4.1.26		2,4-diaminopentanoate dehydrogenase
FCJKCCAO_01148	CDS	474				hypothetical protein
FCJKCCAO_01149	CDS	864	egtC_1	3.5.1.118		Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
FCJKCCAO_01150	CDS	885				hypothetical protein
FCJKCCAO_01151	CDS	1083			COG1752	putative NTE family protein
FCJKCCAO_01152	CDS	384				hypothetical protein
FCJKCCAO_01153	CDS	567				hypothetical protein
FCJKCCAO_01154	CDS	396				hypothetical protein
FCJKCCAO_01155	CDS	141				hypothetical protein
FCJKCCAO_01156	CDS	1764				hypothetical protein
FCJKCCAO_01157	CDS	774	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
FCJKCCAO_01158	CDS	1038	fadJ	5.1.2.3		Fatty acid oxidation complex subunit alpha
FCJKCCAO_01159	CDS	135				hypothetical protein
FCJKCCAO_01160	CDS	837				hypothetical protein
FCJKCCAO_01161	CDS	294				hypothetical protein
FCJKCCAO_01162	CDS	1218	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
FCJKCCAO_01163	CDS	951		3.1.-.-	COG2755	GDSL-like esterase
FCJKCCAO_01164	CDS	1068	aes_2	3.1.1.-		Acetyl esterase
FCJKCCAO_01165	CDS	1395	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
FCJKCCAO_01166	CDS	477	pra		COG1714	Proline-rich antigen 
FCJKCCAO_01167	CDS	1167	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
FCJKCCAO_01168	CDS	495	greA		COG0782	Transcription elongation factor GreA
FCJKCCAO_01169	CDS	435				hypothetical protein
FCJKCCAO_01170	CDS	867	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
FCJKCCAO_01171	CDS	267				hypothetical protein
FCJKCCAO_01172	CDS	2022				hypothetical protein
FCJKCCAO_01173	CDS	120				hypothetical protein
FCJKCCAO_01174	CDS	729				hypothetical protein
FCJKCCAO_01175	CDS	789		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
FCJKCCAO_01176	CDS	96				hypothetical protein
FCJKCCAO_01177	CDS	591				hypothetical protein
FCJKCCAO_01178	CDS	333				hypothetical protein
FCJKCCAO_01179	CDS	312				hypothetical protein
FCJKCCAO_01180	CDS	306				hypothetical protein
FCJKCCAO_01181	CDS	183				hypothetical protein
FCJKCCAO_01182	CDS	456				hypothetical protein
FCJKCCAO_01183	CDS	576				hypothetical protein
FCJKCCAO_01184	CDS	939	coaA	2.7.1.33	COG1072	Pantothenate kinase
FCJKCCAO_01185	CDS	1281	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
FCJKCCAO_01186	CDS	852	desA2	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA2
FCJKCCAO_01187	CDS	1302				hypothetical protein
FCJKCCAO_01188	CDS	876				hypothetical protein
FCJKCCAO_01189	CDS	882				hypothetical protein
FCJKCCAO_01190	CDS	1425	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
FCJKCCAO_01191	CDS	1089	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
FCJKCCAO_01192	CDS	645				hypothetical protein
FCJKCCAO_01193	CDS	1158			COG0628	Putative transport protein
FCJKCCAO_01194	CDS	312	mazF3	3.1.-.-	COG2337	Endoribonuclease MazF3
FCJKCCAO_01195	CDS	321	mazE3			Antitoxin MazE3
FCJKCCAO_01196	CDS	690	pnbA_1	3.1.1.-	COG2272	Para-nitrobenzyl esterase
FCJKCCAO_01197	CDS	516				hypothetical protein
